R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,17094,William Peace,9,True,0,11,-11,loss,1831712,390,2333961,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,17094,William Peace,9,True,6,9,-3,loss,1967955,390,2333961,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,17094,William Peace,9,True,0,7,-7,loss,1832009,390,2333961,2020
1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,02/27/2020,home,15204,394,Marymount (VA),10,True,5,5,0,tie,1832223,390,2333961,2020
0,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,411,Messiah,9,True,3,5,-2,loss,1832789,390,2333961,2020
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,02/29/2020,home,15204,411,Messiah,9,True,6,4,2,win,1849185,390,2333961,2020
0,4,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,03/01/2020,home,15204,773,McDaniel,9,True,10,6,4,win,1833103,390,2333961,2020
2,5,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,03/01/2020,home,15204,773,McDaniel,9,True,14,10,4,win,1847821,390,2333961,2020
2,5,3,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,217,Emory,9,True,7,8,-1,loss,1833787,390,2333961,2020
0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,03/07/2020,away,15204,217,Emory,9,True,1,11,-10,loss,1834094,390,2333961,2020
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/07/2020,away,15204,217,Emory,9,True,0,16,-16,loss,1849591,390,2333961,2020
0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,03/08/2020,neutral,15204,30170,Alfred St.,9,True,6,2,4,win,1834698,390,2333961,2020
