date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,514,Oakland,9,True,3,7,-4,loss,3 - 7,292463,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
02/20/2016,home,12360,514,Oakland,9,True,8,2,6,win,8 - 2,292707,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
02/21/2016,home,12360,514,Oakland,9,True,12,5,7,win,12 - 5,293165,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
02/23/2016,home,12360,101,CSUN,9,True,0,3,-3,loss,0 - 3,293408,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
02/26/2016,home,12360,697,Texas A&M,9,True,7,5,2,win,7 - 5,293560,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
02/27/2016,home,12360,697,Texas A&M,9,True,0,6,-6,loss,0 - 6,293807,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
02/28/2016,home,12360,697,Texas A&M,9,True,0,4,-4,loss,0 - 4,294333,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/01/2016,away,12360,90,Cal Poly,9,True,5,6,-1,loss,5 - 6,294724,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/04/2016,away,12360,718,Tulane,9,True,0,11,-11,loss,0 - 11,295031,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/05/2016,away,12360,718,Tulane,9,True,0,15,-15,loss,0 - 15,295275,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/06/2016,away,12360,718,Tulane,9,True,3,4,-1,loss,3 - 4,295821,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/08/2016,home,12360,90,Cal Poly,9,True,12,4,8,win,12 - 4,296325,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/12/2016,home,12360,158,Columbia,9,True,15,6,9,win,15 - 6,297616,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/12/2016,home,12360,158,Columbia,9,True,12,2,10,win,12 - 2,297662,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/13/2016,home,12360,158,Columbia,9,True,3,1,2,win,3 - 1,297767,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/14/2016,home,12360,158,Columbia,9,True,11,3,8,win,11 - 3,298030,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/18/2016,away,12360,260,Gonzaga,11,True,3,4,-1,loss,3 - 4,298757,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/19/2016,away,12360,260,Gonzaga,9,True,7,4,3,win,7 - 4,299086,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/20/2016,away,12360,260,Gonzaga,9,True,4,11,-7,loss,4 - 11,299661,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/24/2016,home,12360,627,San Diego,9,True,8,0,8,win,8 - 0,300418,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/25/2016,home,12360,627,San Diego,9,True,4,6,-2,loss,4 - 6,300640,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/26/2016,home,12360,627,San Diego,9,True,2,7,-5,loss,2 - 7,301063,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
03/29/2016,home,12360,104,UC Santa Barbara,9,True,6,2,4,win,6 - 2,301770,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/01/2016,home,12360,629,San Francisco,9,True,2,0,2,win,2 - 0,302306,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/02/2016,home,12360,629,San Francisco,9,True,7,0,7,win,7 - 0,302573,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/03/2016,home,12360,629,San Francisco,9,True,1,3,-2,loss,1 - 3,303159,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/05/2016,away,12360,657,Southern California,10,True,5,6,-1,loss,5 - 6,303583,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/09/2016,away,12360,631,Santa Clara,9,True,7,1,6,win,7 - 1,304335,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/10/2016,away,12360,631,Santa Clara,9,True,10,7,3,win,10 - 7,305019,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/10/2016,away,12360,631,Santa Clara,9,True,4,5,-1,loss,4 - 5,305113,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/12/2016,home,12360,657,Southern California,9,True,3,2,1,win,3 - 2,305384,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/15/2016,away,12360,370,LMU (CA),9,True,6,0,6,win,6 - 0,305977,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/16/2016,away,12360,370,LMU (CA),9,True,0,7,-7,loss,0 - 7,306276,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/17/2016,away,12360,370,LMU (CA),9,True,9,8,1,win,9 - 8,307031,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/19/2016,home,12360,110,UCLA,9,True,6,10,-4,loss,6 - 10,307500,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/22/2016,home,12360,551,Portland,9,True,4,0,4,win,4 - 0,308103,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/23/2016,home,12360,551,Portland,9,True,2,3,-1,loss,2 - 3,308381,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
04/24/2016,home,12360,551,Portland,10,True,5,4,1,win,5 - 4,309144,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
05/03/2016,away,12360,104,UC Santa Barbara,9,True,3,4,-1,loss,3 - 4,311328,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
05/05/2016,home,12360,77,BYU,9,True,5,9,-4,loss,5 - 9,311512,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
05/06/2016,home,12360,77,BYU,9,True,3,0,3,win,3 - 0,311612,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659781,2016
