date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,454,Murray St.,9,True,1,5,-4,loss,1 - 5,205943,283,0,3,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1750012,2017
02/18/2017,away,12560,655,Southeastern La.,9,True,1,11,-10,loss,1 - 11,206042,283,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1750012,2017
02/19/2017,away,12560,671,Louisiana,9,True,0,1,-1,loss,0 - 1,206665,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
02/22/2017,away,12560,365,LSU,9,True,1,8,-7,loss,1 - 8,206821,283,0,3,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1750012,2017
02/23/2017,away,12560,483,Nicholls,9,True,10,3,7,win,10 - 3,206859,283,1,5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1750012,2017
02/24/2017,home,12560,665,Southern U.,9,True,4,2,2,win,4 - 2,207130,283,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1750012,2017
02/25/2017,home,12560,261,Grambling,9,True,7,8,-1,loss,7 - 8,207550,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
03/04/2017,away,12560,48,Charleston So.,9,True,3,9,-6,loss,3 - 9,208709,283,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1750012,2017
03/04/2017,away,12560,48,Charleston So.,9,True,1,4,-3,loss,1 - 4,208796,283,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
03/05/2017,away,12560,48,Charleston So.,11,True,7,8,-1,loss,7 - 8,209137,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
03/08/2017,home,12560,477,New York Tech,9,True,14,3,11,win,14 - 3,209787,283,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1750012,2017
03/10/2017,away,12560,716,Troy,9,True,0,4,-4,loss,0 - 4,210163,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
03/11/2017,away,12560,716,Troy,9,True,9,5,4,win,9 - 5,210571,283,1,2,1,0,0,4,1,4,3,0,0,0,0,0,0,0,0,0,1750012,2017
03/11/2017,away,12560,716,Troy,9,True,1,7,-6,loss,1 - 7,210634,283,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1750012,2017
03/12/2017,away,12560,716,Troy,9,True,7,16,-9,loss,7 - 16,210919,283,0,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1750012,2017
03/18/2017,home,12560,14,UAlbany,9,True,6,7,-1,loss,6 - 7,212378,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
03/18/2017,home,12560,14,UAlbany,9,True,3,4,-1,loss,3 - 4,212472,283,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1750012,2017
03/19/2017,home,12560,14,UAlbany,9,True,1,3,-2,loss,1 - 3,212731,283,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1750012,2017
03/21/2017,away,12560,477,New York Tech,9,True,6,5,1,win,6 - 5,213004,283,0,5,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1750012,2017
03/24/2017,away,12560,1014,Col. of Charleston,9,True,2,1,1,win,2 - 1,213544,283,0,4,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1750012,2017
03/25/2017,away,12560,1014,Col. of Charleston,9,True,1,12,-11,loss,1 - 12,213861,283,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
03/26/2017,away,12560,1014,Col. of Charleston,9,True,2,4,-2,loss,2 - 4,214502,283,0,5,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1750012,2017
03/29/2017,home,12560,362,LIU Post,9,True,3,1,2,win,3 - 1,215099,283,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1750012,2017
04/01/2017,home,12560,603,St. John's (NY),9,True,1,4,-3,loss,1 - 4,215533,283,0,4,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1750012,2017
04/02/2017,away,12560,603,St. John's (NY),9,True,3,14,-11,loss,3 - 14,216084,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
04/05/2017,home,12560,361,LIU,9,True,6,9,-3,loss,6 - 9,216972,283,0,3,2,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,1750012,2017
04/07/2017,home,12560,711,Towson,9,True,2,10,-8,loss,2 - 10,217149,283,0,4,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1750012,2017
04/08/2017,home,12560,711,Towson,9,True,6,12,-6,loss,6 - 12,217373,283,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1750012,2017
04/09/2017,home,12560,711,Towson,9,True,11,5,6,win,11 - 5,218106,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
04/11/2017,home,12560,220,Fairfield,9,True,11,17,-6,loss,11 - 17,218664,283,0,3,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1750012,2017
04/14/2017,away,12560,180,Delaware,9,True,4,8,-4,loss,4 - 8,219278,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750012,2017
04/15/2017,away,12560,180,Delaware,9,True,7,17,-10,loss,7 - 17,219791,283,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1750012,2017
04/16/2017,away,12560,180,Delaware,9,True,4,11,-7,loss,4 - 11,220393,283,1,4,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1750012,2017
04/18/2017,away,12560,381,Manhattan,9,True,8,2,6,win,8 - 2,220621,283,1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1750012,2017
04/21/2017,home,12560,460,UNCW,9,True,4,7,-3,loss,4 - 7,221237,283,2,4,2,0,0,5,1,2,1,0,0,0,1,1,0,0,0,0,1750012,2017
04/22/2017,home,12560,460,UNCW,9,True,6,3,3,win,6 - 3,221501,283,0,4,2,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,1750012,2017
04/23/2017,home,12560,460,UNCW,9,True,7,20,-13,loss,7 - 20,222131,283,1,3,1,0,0,4,1,2,0,0,0,0,2,0,0,0,0,0,1750012,2017
04/26/2017,home,12560,381,Manhattan,9,True,3,6,-3,loss,3 - 6,222872,283,0,4,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1750012,2017
04/28/2017,away,12560,500,Northeastern,9,True,4,8,-4,loss,4 - 8,223118,283,0,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1750012,2017
