date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,home,12080,219,Evansville,9,True,6,3,3,win,6 - 3,404755,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
02/14/2015,home,12080,219,Evansville,9,True,2,7,-5,loss,2 - 7,405182,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
02/14/2015,home,12080,219,Evansville,9,True,3,16,-13,loss,3 - 16,405299,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
02/20/2015,home,12080,312,Iowa,9,True,1,3,-2,loss,1 - 3,405826,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
02/21/2015,home,12080,669,Missouri St.,9,True,4,17,-13,loss,4 - 17,406113,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
02/28/2015,home,12080,660,SIUE,9,True,2,0,2,win,2 - 0,406803,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
02/28/2015,home,12080,660,SIUE,9,True,7,0,7,win,7 - 0,406922,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/03/2015,away,12080,522,Oklahoma,9,True,0,22,-22,loss,0 - 22,407316,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/06/2015,away,12080,646,South Alabama,9,True,4,3,1,win,4 - 3,407606,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/07/2015,away,12080,646,South Alabama,9,True,0,1,-1,loss,0 - 1,407810,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/08/2015,away,12080,646,South Alabama,11,True,2,3,-1,loss,2 - 3,408277,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/11/2015,away,12080,782,Wichita St.,9,True,2,9,-7,loss,2 - 9,409055,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/15/2015,home,12080,671,Louisiana,9,True,5,4,1,win,5 - 4,410328,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/15/2015,home,12080,671,Louisiana,9,True,7,6,1,win,7 - 6,410357,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/17/2015,away,12080,669,Missouri St.,9,True,3,10,-7,loss,3 - 10,410742,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/20/2015,away,12080,716,Troy,9,True,3,4,-1,loss,3 - 4,411311,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/21/2015,away,12080,716,Troy,9,True,14,4,10,win,14 - 4,411875,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/21/2015,away,12080,716,Troy,9,True,1,6,-5,loss,1 - 6,412026,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/24/2015,home,12080,527,Oral Roberts,9,True,2,15,-13,loss,2 - 15,412661,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/25/2015,away,12080,1004,Central Ark.,9,True,3,15,-12,loss,3 - 15,412846,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/27/2015,home,12080,27,App State,9,True,2,1,1,win,2 - 1,413117,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/28/2015,home,12080,27,App State,9,True,4,3,1,win,4 - 3,413363,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/29/2015,home,12080,27,App State,10,True,7,5,2,win,7 - 5,413879,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
03/31/2015,home,12080,676,SFA,9,True,0,8,-8,loss,0 - 8,414570,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/03/2015,away,12080,254,Georgia St.,9,True,8,13,-5,loss,8 - 13,415219,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/04/2015,away,12080,254,Georgia St.,9,True,5,12,-7,loss,5 - 12,415617,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/05/2015,away,12080,254,Georgia St.,9,True,4,2,2,win,4 - 2,416253,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/07/2015,away,12080,366,Louisiana Tech,9,True,7,9,-2,loss,7 - 9,416510,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/08/2015,away,12080,366,Louisiana Tech,9,True,1,7,-6,loss,1 - 7,416825,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/10/2015,home,12080,670,Texas St.,9,True,4,3,1,win,4 - 3,417076,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/11/2015,home,12080,670,Texas St.,9,True,13,7,6,win,13 - 7,417321,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/12/2015,home,12080,670,Texas St.,9,True,4,10,-6,loss,4 - 10,418105,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/14/2015,away,12080,434,Missouri,9,True,4,3,1,win,4 - 3,418567,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/17/2015,home,12080,253,Ga. Southern,9,True,8,10,-2,loss,8 - 10,419264,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/18/2015,home,12080,253,Ga. Southern,10,True,4,5,-1,loss,4 - 5,419566,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/19/2015,home,12080,253,Ga. Southern,9,True,3,10,-7,loss,3 - 10,420327,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/21/2015,away,12080,527,Oral Roberts,9,True,3,5,-2,loss,3 - 5,421016,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/24/2015,away,12080,305,Indiana St.,9,True,4,6,-2,loss,4 - 6,421339,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
04/26/2015,away,12080,305,Indiana St.,9,True,1,2,-1,loss,1 - 2,422238,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/01/2015,away,12080,702,UT Arlington,9,True,0,12,-12,loss,0 - 12,423288,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/02/2015,away,12080,702,UT Arlington,9,True,3,7,-4,loss,3 - 7,423583,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/03/2015,away,12080,702,UT Arlington,9,True,2,7,-5,loss,2 - 7,424118,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/08/2015,home,12080,498,ULM,9,True,7,10,-3,loss,7 - 10,424723,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/09/2015,home,12080,498,ULM,9,True,4,1,3,win,4 - 1,424954,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/10/2015,home,12080,498,ULM,9,True,1,6,-5,loss,1 - 6,425200,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/12/2015,home,12080,1004,Central Ark.,9,True,1,2,-1,loss,1 - 2,425337,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/14/2015,away,12080,30,Arkansas St.,9,True,7,11,-4,loss,7 - 11,425401,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/15/2015,away,12080,30,Arkansas St.,14,True,3,4,-1,loss,3 - 4,425559,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
05/16/2015,away,12080,30,Arkansas St.,9,True,4,3,1,win,4 - 3,425757,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637915,2015
