date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,109,UC Irvine,9,True,2,3,-1,loss,2 - 3,292502,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
02/20/2016,home,12360,109,UC Irvine,9,True,9,3,6,win,9 - 3,292820,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
02/20/2016,home,12360,109,UC Irvine,9,True,8,5,3,win,8 - 5,292928,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
02/21/2016,home,12360,109,UC Irvine,9,True,0,11,-11,loss,0 - 11,293199,630,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
02/23/2016,home,12360,631,Santa Clara,9,True,4,7,-3,loss,4 - 7,293418,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
02/26/2016,home,12360,370,LMU (CA),9,True,4,13,-9,loss,4 - 13,293595,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
02/27/2016,home,12360,370,LMU (CA),9,True,8,5,3,win,8 - 5,293834,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
02/28/2016,home,12360,370,LMU (CA),9,True,3,4,-1,loss,3 - 4,294366,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/01/2016,home,12360,534,Pacific,9,True,8,7,1,win,8 - 7,294733,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/02/2016,home,12360,418,Michigan,9,True,5,6,-1,loss,5 - 6,294855,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/04/2016,away,12360,465,UNLV,9,True,1,2,-1,loss,1 - 2,295101,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/05/2016,away,12360,465,UNLV,9,True,11,6,5,win,11 - 6,295317,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/06/2016,away,12360,465,UNLV,9,True,2,4,-2,loss,2 - 4,295895,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/12/2016,home,12360,721,Air Force,9,True,9,5,4,win,9 - 5,297410,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/12/2016,home,12360,721,Air Force,9,True,2,7,-5,loss,2 - 7,297628,630,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420890,2016
03/15/2016,home,12360,629,San Francisco,9,True,3,6,-3,loss,3 - 6,298181,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/18/2016,away,12360,473,New Mexico,9,True,6,9,-3,loss,6 - 9,298648,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/19/2016,away,12360,473,New Mexico,9,True,2,3,-1,loss,2 - 3,299008,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/20/2016,away,12360,473,New Mexico,9,True,1,11,-10,loss,1 - 11,299566,630,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420890,2016
03/24/2016,home,12360,96,Fresno St.,9,True,4,13,-9,loss,4 - 13,300439,630,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1420890,2016
03/25/2016,home,12360,96,Fresno St.,9,True,4,9,-5,loss,4 - 9,300675,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/26/2016,home,12360,96,Fresno St.,10,True,3,2,1,win,3 - 2,301089,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/28/2016,home,12360,674,Stanford,9,True,10,9,1,win,10 - 9,301685,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
03/30/2016,away,12360,631,Santa Clara,9,True,5,8,-3,loss,5 - 8,302041,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/01/2016,away,12360,90,Cal Poly,9,True,4,7,-3,loss,4 - 7,302327,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/02/2016,away,12360,90,Cal Poly,9,True,8,5,3,win,8 - 5,302590,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/03/2016,away,12360,90,Cal Poly,9,True,9,7,2,win,9 - 7,303178,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/08/2016,away,12360,721,Air Force,9,True,3,9,-6,loss,3 - 9,304100,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/09/2016,away,12360,721,Air Force,9,True,7,13,-6,loss,7 - 13,304637,630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/09/2016,home,12360,721,Air Force,9,True,4,12,-8,loss,4 - 12,304719,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/10/2016,away,12360,721,Air Force,9,True,7,8,-1,loss,7 - 8,304886,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/12/2016,away,12360,674,Stanford,9,True,0,10,-10,loss,0 - 10,305367,630,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420890,2016
04/15/2016,home,12360,473,New Mexico,9,True,9,8,1,win,9 - 8,306027,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/16/2016,home,12360,473,New Mexico,9,True,2,6,-4,loss,2 - 6,306316,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/17/2016,home,12360,473,New Mexico,9,True,3,10,-7,loss,3 - 10,307077,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/19/2016,away,12360,629,San Francisco,9,True,3,4,-1,loss,3 - 4,307559,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/22/2016,away,12360,96,Fresno St.,9,True,0,6,-6,loss,0 - 6,308097,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/23/2016,away,12360,96,Fresno St.,9,True,6,8,-2,loss,6 - 8,308379,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/24/2016,away,12360,96,Fresno St.,12,True,7,5,2,win,7 - 5,309139,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/26/2016,away,12360,534,Pacific,9,True,9,7,2,win,9 - 7,309616,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
04/29/2016,home,12360,465,UNLV,9,True,0,12,-12,loss,0 - 12,310045,630,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420890,2016
04/30/2016,home,12360,465,UNLV,9,True,5,3,2,win,5 - 3,310397,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/01/2016,home,12360,465,UNLV,11,True,2,3,-1,loss,2 - 3,310991,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/03/2016,home,12360,1104,Grand Canyon,10,True,5,10,-5,loss,5 - 10,311305,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/04/2016,home,12360,1104,Grand Canyon,9,True,7,6,1,win,7 - 6,311437,630,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/06/2016,away,12360,466,Nevada,9,True,8,11,-3,loss,8 - 11,311631,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/07/2016,away,12360,466,Nevada,9,True,2,11,-9,loss,2 - 11,311922,630,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420890,2016
05/08/2016,away,12360,466,Nevada,9,True,4,6,-2,loss,4 - 6,312373,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/10/2016,away,12360,610,Saint Mary's (CA),9,True,4,1,3,win,4 - 1,312644,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/13/2016,away,12360,99,Long Beach St.,9,True,2,6,-4,loss,2 - 6,312953,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/14/2016,away,12360,99,Long Beach St.,9,True,0,2,-2,loss,0 - 2,313170,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/15/2016,away,12360,99,Long Beach St.,9,True,2,6,-4,loss,2 - 6,313404,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/19/2016,home,12360,626,San Diego St.,9,True,0,5,-5,loss,0 - 5,313624,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/20/2016,home,12360,626,San Diego St.,9,True,2,1,1,win,2 - 1,313807,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
05/21/2016,home,12360,626,San Diego St.,9,True,0,6,-6,loss,0 - 6,314006,630,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420890,2016
05/25/2016,home,12360,626,San Diego St.,9,True,3,7,-4,loss,3 - 7,314188,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420890,2016
