R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2018,home,12973,164,UConn,9,True,7,3,4,win,85208,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2018,home,12973,428,Minnesota,9,True,3,9,-6,loss,85532,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2018,home,12973,428,Minnesota,9,True,8,11,-3,loss,85583,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2018,home,12973,72,Bradley,9,True,4,6,-2,loss,85745,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2018,home,12973,257,Georgia,9,True,4,14,-10,loss,86167,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2018,home,12973,219,Evansville,12,True,7,6,1,win,86252,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2018,home,12973,219,Evansville,9,True,10,9,1,win,86611,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2018,home,12973,219,Evansville,9,True,8,6,2,win,86673,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/27/2018,home,12973,406,Mercer,9,True,0,4,-4,loss,87281,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2018,away,12973,406,Mercer,9,True,5,7,-2,loss,87442,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2018,home,12973,625,Samford,9,True,9,3,6,win,87553,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,625,Samford,9,True,9,3,6,win,87790,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2018,home,12973,625,Samford,9,True,1,2,-1,loss,88295,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2018,away,12973,315,Jacksonville St.,9,True,1,3,-2,loss,89066,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2018,home,12973,590,Sacred Heart,9,True,3,2,1,win,89348,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,590,Sacred Heart,9,True,2,4,-2,loss,90153,1157,1865794,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,590,Sacred Heart,10,True,7,6,1,win,90201,1157,1865794,2018
