date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/20/2016,home,12360,165,Coppin St.,9,True,5,2,3,win,5 - 2,293102,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
02/20/2016,home,12360,165,Coppin St.,9,True,4,10,-6,loss,4 - 10,293107,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
02/21/2016,home,12360,165,Coppin St.,9,True,14,7,7,win,14 - 7,293361,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
03/01/2016,away,12360,683,Stony Brook,9,True,1,5,-4,loss,1 - 5,294802,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
03/05/2016,home,12360,14,UAlbany,9,True,2,5,-3,loss,2 - 5,295454,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
03/05/2016,home,12360,14,UAlbany,9,True,3,0,3,win,3 - 0,295571,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
03/06/2016,home,12360,14,UAlbany,9,True,2,7,-5,loss,2 - 7,295955,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
03/06/2016,home,12360,14,UAlbany,9,True,4,0,4,win,4 - 0,295973,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
03/09/2016,home,12360,381,Manhattan,10,True,4,6,-2,loss,4 - 6,296589,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
03/11/2016,home,12360,539,Penn St.,9,True,2,15,-13,loss,2 - 15,297151,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759252,2016
