date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,670,Texas St.,9,True,3,5,-2,loss,3 - 5,5207999,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
02/19/2022,away,15860,670,Texas St.,9,True,4,14,-10,loss,4 - 14,5210244,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
02/19/2022,away,15860,670,Texas St.,9,True,5,3,2,win,5 - 3,5210249,30024,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2484425,2022
02/20/2022,away,15860,670,Texas St.,9,True,2,14,-12,loss,2 - 14,5210960,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
02/25/2022,away,15860,629,San Francisco,9,True,1,7,-6,loss,1 - 7,5215178,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
02/26/2022,away,15860,629,San Francisco,9,True,1,4,-3,loss,1 - 4,5216205,30024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2484425,2022
02/26/2022,away,15860,629,San Francisco,9,True,12,5,7,win,12 - 5,5217184,30024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
02/27/2022,away,15860,629,San Francisco,9,True,3,6,-3,loss,3 - 6,5218552,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/04/2022,away,15860,30095,Dixie St.,9,True,10,16,-6,loss,10 - 16,5223711,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/05/2022,away,15860,30095,Dixie St.,9,True,1,12,-11,loss,1 - 12,5225550,30024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/06/2022,away,15860,30095,Dixie St.,9,True,8,3,5,win,8 - 3,5226513,30024,0,4,2,1,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,2484425,2022
03/07/2022,away,15860,465,UNLV,9,True,3,2,1,win,3 - 2,5227863,30024,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2484425,2022
03/08/2022,away,15860,465,UNLV,9,True,12,9,3,win,12 - 9,5228641,30024,1,4,1,0,0,4,1,2,0,1,0,0,1,0,0,0,0,0,0,2484425,2022
03/12/2022,home,15860,30135,California Baptist,9,True,0,6,-6,loss,0 - 6,5232125,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/12/2022,home,15860,30135,California Baptist,9,True,6,4,2,win,6 - 4,5232386,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/13/2022,home,15860,30135,California Baptist,9,True,1,17,-16,loss,1 - 17,5233112,30024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/18/2022,away,15860,1104,Grand Canyon,9,True,1,11,-10,loss,1 - 11,5240431,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/19/2022,away,15860,1104,Grand Canyon,9,True,0,8,-8,loss,0 - 8,5240432,30024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/20/2022,away,15860,1104,Grand Canyon,9,True,3,4,-1,loss,3 - 4,5241140,30024,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/22/2022,home,15860,77,BYU,9,True,5,12,-7,loss,5 - 12,5243201,30024,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
03/25/2022,away,15860,94,CSU Bakersfield,9,True,2,10,-8,loss,2 - 10,5245679,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
03/26/2022,away,15860,94,CSU Bakersfield,9,True,12,1,11,win,12 - 1,5248359,30024,1,4,1,0,0,1,0,1,1,0,1,0,3,0,0,0,0,0,0,2484425,2022
03/26/2022,away,15860,94,CSU Bakersfield,9,True,0,4,-4,loss,0 - 4,5248360,30024,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2484425,2022
03/27/2022,away,15860,94,CSU Bakersfield,10,True,14,8,6,win,14 - 8,5248261,30024,2,6,3,0,0,6,1,4,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
03/29/2022,away,15860,732,Utah,9,True,6,7,-1,loss,6 - 7,5249844,30024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
04/01/2022,home,15860,102,Sacramento St.,9,True,5,7,-2,loss,5 - 7,5251955,30024,1,3,1,0,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,2484425,2022
04/02/2022,home,15860,102,Sacramento St.,9,True,10,4,6,win,10 - 4,5253419,30024,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2484425,2022
04/03/2022,home,15860,102,Sacramento St.,9,True,3,5,-2,loss,3 - 5,5254658,30024,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2484425,2022
04/05/2022,home,15860,732,Utah,9,True,14,3,11,win,14 - 3,5256471,30024,1,4,1,0,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,2484425,2022
04/07/2022,away,15860,1356,Seattle U,9,True,6,5,1,win,6 - 5,5258093,30024,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2484425,2022
04/08/2022,away,15860,1356,Seattle U,9,True,4,5,-1,loss,4 - 5,5258087,30024,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
04/09/2022,away,15860,1356,Seattle U,9,True,14,2,12,win,14 - 2,5260051,30024,1,4,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,2484425,2022
04/11/2022,away,15860,756,Washington,9,True,1,7,-6,loss,1 - 7,5262409,30024,1,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2484425,2022
04/14/2022,home,15860,30095,Dixie St.,9,True,5,4,1,win,5 - 4,5264536,30024,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2484425,2022
04/15/2022,home,15860,30095,Dixie St.,9,True,12,8,4,win,12 - 8,5265887,30024,2,3,3,1,0,4,0,3,0,0,1,0,0,0,0,0,1,0,0,2484425,2022
04/16/2022,home,15860,30095,Dixie St.,9,True,5,8,-3,loss,5 - 8,5266798,30024,1,3,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,2484425,2022
04/20/2022,away,15860,111,UC Riverside,9,True,2,4,-2,loss,2 - 4,5270299,30024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
04/22/2022,away,15860,30135,California Baptist,9,True,10,2,8,win,10 - 2,5271634,30024,2,2,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2484425,2022
04/23/2022,away,15860,30135,California Baptist,9,True,1,10,-9,loss,1 - 10,5273652,30024,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2484425,2022
04/24/2022,away,15860,30135,California Baptist,9,True,2,12,-10,loss,2 - 12,5274597,30024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
04/26/2022,away,15860,77,BYU,9,True,0,7,-7,loss,0 - 7,5276111,30024,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2484425,2022
04/29/2022,home,15860,1104,Grand Canyon,9,True,6,13,-7,loss,6 - 13,5278737,30024,1,4,1,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2484425,2022
04/30/2022,home,15860,1104,Grand Canyon,9,True,4,16,-12,loss,4 - 16,5280009,30024,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
04/30/2022,home,15860,1104,Grand Canyon,9,True,10,6,4,win,10 - 6,5280407,30024,2,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
05/06/2022,away,15860,754,Washington St.,9,True,3,9,-6,loss,3 - 9,5283924,30024,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2484425,2022
05/07/2022,away,15860,754,Washington St.,9,True,7,9,-2,loss,7 - 9,5284687,30024,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
05/08/2022,away,15860,754,Washington St.,9,True,0,11,-11,loss,0 - 11,5285357,30024,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
05/11/2022,away,15860,551,Portland,9,True,4,6,-2,loss,4 - 6,5286248,30024,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
05/13/2022,away,15860,102,Sacramento St.,9,True,7,8,-1,loss,7 - 8,5287290,30024,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2484425,2022
05/14/2022,away,15860,102,Sacramento St.,9,True,2,5,-3,loss,2 - 5,5287728,30024,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
05/15/2022,away,15860,102,Sacramento St.,9,True,2,7,-5,loss,2 - 7,5288110,30024,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2484425,2022
05/16/2022,away,15860,534,Pacific,9,True,11,0,11,win,11 - 0,5288398,30024,0,3,3,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2484425,2022
05/19/2022,home,15860,472,New Mexico St.,9,True,14,15,-1,loss,14 - 15,5288940,30024,1,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
05/20/2022,home,15860,472,New Mexico St.,9,True,6,17,-11,loss,6 - 17,5289311,30024,1,3,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2484425,2022
05/21/2022,home,15860,472,New Mexico St.,9,True,10,8,2,win,10 - 8,5289471,30024,1,4,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,2484425,2022
