R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/09/2024,neutral,16580,160,Concordia Chicago,9,True,10,1,9,win,4529658,712,2839546,2024,3
1,3,2,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,03/10/2024,away,16580,11839,Pitt.-Greensburg,9,True,5,0,5,win,4530227,712,2839546,2024,3
2,2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,03/11/2024,home,16580,662,Southern Me.,9,True,11,6,5,win,4530246,712,2839546,2024,3
1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/12/2024,away,16580,12399,Gwynedd Mercy,9,True,11,3,8,win,4530399,712,2839546,2024,3
0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,03/12/2024,neutral,16580,795,Wis.-La Crosse,9,True,15,7,8,win,4530400,712,2839546,2024,3
1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/14/2024,away,16580,1226,Minn.-Morris,9,True,10,1,9,win,4530712,712,2839546,2024,3
1,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,03/20/2024,home,16580,783,Widener,9,True,18,8,10,win,4532095,712,2839546,2024,3
0,4,2,0,0,2,0,1,1,0,0,0,1,0,2,0,0,0,0,03/21/2024,home,16580,276,Haverford,9,True,14,1,13,win,4532216,712,2839546,2024,3
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/22/2024,home,16580,185,Dickinson,9,True,9,0,9,win,5254837,712,2839546,2024,3
0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2024,home,16580,185,Dickinson,9,True,2,3,-1,loss,5254940,712,2839546,2024,3
1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,03/25/2024,away,16580,190,Drew,9,True,3,6,-3,loss,4533260,712,2839546,2024,3
1,4,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,03/26/2024,away,16580,239,Franklin & Marshall,9,True,8,11,-3,loss,4533451,712,2839546,2024,3
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/30/2024,away,16580,787,Wm. Paterson,9,True,2,6,-4,loss,4534312,712,2839546,2024,3
1,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,03/30/2024,away,16580,787,Wm. Paterson,9,True,11,3,8,win,4543075,712,2839546,2024,3
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,04/05/2024,away,16580,588,Rutgers-Camden,9,True,4,2,2,win,4535063,712,2839546,2024,3
1,3,2,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,04/06/2024,home,16580,589,Rutgers-Newark,9,True,12,6,6,win,4535606,712,2839546,2024,3
1,5,2,0,0,2,0,3,0,0,0,0,0,1,0,0,1,0,0,04/06/2024,home,16580,589,Rutgers-Newark,9,True,15,9,6,win,4544848,712,2839546,2024,3
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,04/07/2024,home,16580,588,Rutgers-Camden,10,True,4,11,-7,loss,4535316,712,2839546,2024,3
