R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2018,neutral,12973,348,Lawrence,9,True,5,3,2,win,88117,364,1999309,2018
1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,03/03/2018,neutral,12973,377,MacMurray,9,True,8,0,8,win,88243,364,1999309,2018
1,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,03/04/2018,neutral,12973,212,Elmhurst,9,True,2,13,-11,loss,88545,364,1999309,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2018,neutral,12973,64,Blackburn,9,True,8,1,7,win,88548,364,1999309,2018
0,4,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,03/08/2018,neutral,12973,1340,St. Joseph's (L.I.),9,True,16,5,11,win,89298,364,1999309,2018
1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,03/08/2018,neutral,12973,1340,St. Joseph's (L.I.),9,True,3,2,1,win,89316,364,1999309,2018
0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,571,Rhode Island Col.,9,True,7,2,5,win,89706,364,1999309,2018
1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,03/10/2018,neutral,12973,300,Ill. Wesleyan,9,True,6,4,2,win,90026,364,1999309,2018
0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/11/2018,neutral,12973,733,Utica,9,True,4,7,-3,loss,90542,364,1999309,2018
1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2018,neutral,12973,614,St. Norbert,9,True,11,2,9,win,90599,364,1999309,2018
1,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2018,neutral,12973,30037,Trine,9,True,10,3,7,win,92007,364,1999309,2018
0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,03/17/2018,neutral,12973,30037,Trine,9,True,1,5,-4,loss,92018,364,1999309,2018
0,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,03/18/2018,away,12973,177,DePauw,9,True,13,6,7,win,92309,364,1999309,2018
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/21/2018,away,12973,312,Iowa,9,True,4,6,-2,loss,92725,364,1999309,2018
3,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,03/23/2018,home,12973,641,Simpson,9,True,14,4,10,win,93052,364,1999309,2018
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2018,home,12973,641,Simpson,9,True,7,9,-2,loss,93104,364,1999309,2018
1,4,2,1,0,6,1,4,0,0,0,0,1,0,0,0,0,0,03/25/2018,home,12973,641,Simpson,9,True,7,1,6,win,93636,364,1999309,2018
0,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2018,home,12973,166,Cornell College,9,True,7,2,5,win,94564,364,1999309,2018
0,5,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,04/07/2018,away,12973,750,Wartburg,11,True,4,3,1,win,96643,364,1999309,2018
1,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,04/07/2018,away,12973,750,Wartburg,9,True,4,3,1,win,96742,364,1999309,2018
2,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,04/08/2018,away,12973,750,Wartburg,9,True,7,3,4,win,97004,364,1999309,2018
0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,04/10/2018,home,12973,150,Coe,9,True,4,11,-7,loss,97719,364,1999309,2018
0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,04/13/2018,home,12973,462,Neb. Wesleyan,9,True,3,0,3,win,98412,364,1999309,2018
2,5,3,0,1,8,1,3,0,0,0,0,0,0,0,0,0,0,04/13/2018,home,12973,462,Neb. Wesleyan,9,True,18,3,15,win,98479,364,1999309,2018
0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,04/17/2018,away,12973,150,Coe,9,True,0,6,-6,loss,99582,364,1999309,2018
1,5,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,04/17/2018,away,12973,150,Coe,10,True,3,2,1,win,99613,364,1999309,2018
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,372,Luther,9,True,3,4,-1,loss,100899,364,1999309,2018
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,372,Luther,9,True,0,10,-10,loss,100947,364,1999309,2018
1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,04/22/2018,away,12973,372,Luther,9,True,5,6,-1,loss,101193,364,1999309,2018
2,4,2,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,04/24/2018,home,12973,84,Buena Vista,9,True,22,3,19,win,101630,364,1999309,2018
1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,04/24/2018,home,12973,84,Buena Vista,9,True,7,4,3,win,101652,364,1999309,2018
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/27/2018,home,12973,192,Dubuque,9,True,1,10,-9,loss,102083,364,1999309,2018
1,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,04/28/2018,home,12973,192,Dubuque,9,True,1,2,-1,loss,102502,364,1999309,2018
1,5,2,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,04/28/2018,home,12973,192,Dubuque,9,True,8,11,-3,loss,102727,364,1999309,2018
1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,05/01/2018,away,12973,84,Buena Vista,9,True,16,1,15,win,103504,364,1999309,2018
4,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,05/04/2018,away,12973,126,Central (IA),9,True,10,5,5,win,103901,364,1999309,2018
3,4,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,05/05/2018,away,12973,126,Central (IA),9,True,13,3,10,win,104325,364,1999309,2018
0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05/05/2018,away,12973,126,Central (IA),10,True,2,1,1,win,104447,364,1999309,2018
