date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,away,12560,698,TCU,9,True,3,6,-3,loss,3 - 6,205848,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
02/18/2017,away,12560,698,TCU,9,True,1,12,-11,loss,1 - 12,206054,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
02/19/2017,away,12560,698,TCU,9,True,3,9,-6,loss,3 - 9,206463,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
02/24/2017,home,12560,812,Xavier,9,True,7,5,2,win,7 - 5,207091,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
02/25/2017,home,12560,812,Xavier,9,True,4,10,-6,loss,4 - 10,207558,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
02/25/2017,home,12560,812,Xavier,9,True,5,7,-2,loss,5 - 7,207568,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
02/26/2017,home,12560,812,Xavier,9,True,6,1,5,win,6 - 1,207839,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/04/2017,away,12560,534,Pacific,9,True,11,4,7,win,11 - 4,208553,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/05/2017,away,12560,534,Pacific,9,True,11,2,9,win,11 - 2,209059,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/06/2017,away,12560,534,Pacific,9,True,1,6,-5,loss,1 - 6,209418,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/08/2017,away,12560,108,UC Davis,9,True,2,10,-8,loss,2 - 10,209805,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/09/2017,away,12560,102,Sacramento St.,9,True,4,2,2,win,4 - 2,210079,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/10/2017,away,12560,102,Sacramento St.,9,True,3,11,-8,loss,3 - 11,210453,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/11/2017,away,12560,102,Sacramento St.,9,True,6,1,5,win,6 - 1,210856,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/18/2017,away,12560,180,Delaware,9,True,1,6,-5,loss,1 - 6,212153,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/18/2017,away,12560,180,Delaware,9,True,0,5,-5,loss,0 - 5,212444,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/19/2017,away,12560,180,Delaware,9,True,0,8,-8,loss,0 - 8,212495,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/21/2017,home,12560,83,Bucknell,10,True,4,3,1,win,4 - 3,213080,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/24/2017,home,12560,158,Columbia,9,True,11,7,4,win,11 - 7,213549,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/25/2017,home,12560,158,Columbia,9,True,2,4,-2,loss,2 - 4,214003,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/25/2017,home,12560,158,Columbia,9,True,10,6,4,win,10 - 6,214152,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/26/2017,home,12560,158,Columbia,9,True,5,8,-3,loss,5 - 8,214507,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/29/2017,home,12560,167,Cornell,9,True,8,2,6,win,8 - 2,215044,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
03/31/2017,away,12560,418,Michigan,9,True,6,10,-4,loss,6 - 10,215261,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/01/2017,away,12560,418,Michigan,9,True,2,15,-13,loss,2 - 15,215486,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/02/2017,away,12560,418,Michigan,9,True,1,14,-13,loss,1 - 14,216045,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/04/2017,away,12560,545,Pittsburgh,9,True,2,3,-1,loss,2 - 3,216679,539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/08/2017,home,12560,518,Ohio St.,9,True,6,2,4,win,6 - 2,217420,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/09/2017,home,12560,518,Ohio St.,9,True,2,11,-9,loss,2 - 11,218347,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/09/2017,home,12560,518,Ohio St.,9,True,2,5,-3,loss,2 - 5,218402,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/10/2017,home,12560,62,Binghamton,9,True,3,6,-3,loss,3 - 6,218504,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/12/2017,home,12560,83,Bucknell,9,True,5,3,2,win,5 - 3,218950,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/14/2017,away,12560,392,Maryland,9,True,1,2,-1,loss,1 - 2,219366,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/15/2017,away,12560,392,Maryland,9,True,3,8,-5,loss,3 - 8,219864,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/16/2017,away,12560,392,Maryland,9,True,2,15,-13,loss,2 - 15,220409,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/18/2017,home,12560,545,Pittsburgh,9,True,1,9,-8,loss,1 - 9,220736,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/21/2017,home,12560,509,Northwestern,9,True,5,12,-7,loss,5 - 12,221308,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/22/2017,home,12560,509,Northwestern,9,True,4,7,-3,loss,4 - 7,221537,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/23/2017,home,12560,509,Northwestern,9,True,2,1,1,win,2 - 1,222190,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/26/2017,home,12560,342,Lafayette,9,True,9,2,7,win,9 - 2,222864,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/28/2017,away,12560,312,Iowa,9,True,2,4,-2,loss,2 - 4,223397,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/28/2017,away,12560,312,Iowa,9,True,2,8,-6,loss,2 - 8,223445,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
04/29/2017,away,12560,312,Iowa,9,True,1,9,-8,loss,1 - 9,223500,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/05/2017,home,12560,428,Minnesota,9,True,5,6,-1,loss,5 - 6,224846,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/06/2017,home,12560,428,Minnesota,9,True,1,17,-16,loss,1 - 17,225062,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/07/2017,home,12560,428,Minnesota,9,True,4,12,-8,loss,4 - 12,225507,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/09/2017,away,12560,768,West Virginia,9,True,6,5,1,win,6 - 5,225796,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/10/2017,home,12560,768,West Virginia,9,True,2,4,-2,loss,2 - 4,225918,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/12/2017,away,12560,306,Indiana,9,True,5,2,3,win,5 - 2,226068,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/13/2017,away,12560,306,Indiana,9,True,2,5,-3,loss,2 - 5,226320,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/14/2017,away,12560,306,Indiana,9,True,2,10,-8,loss,2 - 10,226525,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/16/2017,home,12560,739,Villanova,9,True,11,5,6,win,11 - 5,226693,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/18/2017,home,12560,463,Nebraska,9,True,8,7,1,win,8 - 7,226819,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/19/2017,home,12560,463,Nebraska,9,True,1,3,-2,loss,1 - 3,226999,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
05/20/2017,home,12560,463,Nebraska,9,True,3,21,-18,loss,3 - 21,227201,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546163,2017
