R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/07/2020,away,15204,1238,Montevallo,9,True,14,3,11,win,1829819,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2020,away,15204,1238,Montevallo,9,True,8,15,-7,loss,1829962,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2020,away,15204,1238,Montevallo,10,True,6,7,-1,loss,1849465,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,510,Northwood,11,True,7,6,1,win,1965789,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,510,Northwood,9,True,12,5,7,win,1966172,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,510,Northwood,9,True,11,13,-2,loss,1830497,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,661,Southern Ind.,9,True,4,5,-1,loss,1831189,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,661,Southern Ind.,9,True,6,7,-1,loss,1831602,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,661,Southern Ind.,9,True,1,4,-3,loss,1847673,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,591,Saginaw Valley,9,True,2,3,-1,loss,1832341,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,354,Lewis,9,True,1,5,-4,loss,1832461,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,354,Lewis,9,True,8,0,8,win,1832920,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,591,Saginaw Valley,9,True,5,8,-3,loss,1970052,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,30153,Union (TN),9,True,17,11,6,win,1833470,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,30222,Purdue Northwest,9,True,9,0,9,win,1833860,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,30222,Purdue Northwest,9,True,4,8,-4,loss,1834230,30002,2121100,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,30222,Purdue Northwest,9,True,3,6,-3,loss,1847720,30002,2121100,2020
