R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,2,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,02/15/2019,away,14781,637,Shenandoah,9,True,7,5,2,win,1706825,16142,2001541,2019
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/15/2019,away,14781,637,Shenandoah,9,True,16,4,12,win,1706891,16142,2001541,2019
0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,02/23/2019,away,14781,329,Kean,9,True,5,6,-1,loss,1649031,16142,2001541,2019
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,02/24/2019,neutral,14781,442,Montclair St.,9,True,8,16,-8,loss,1649332,16142,2001541,2019
1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,531,Otterbein,9,True,14,3,11,win,1650159,16142,2001541,2019
1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/02/2019,away,14781,278,Heidelberg,9,True,7,0,7,win,1650193,16142,2001541,2019
0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,03/03/2019,neutral,14781,531,Otterbein,9,True,3,8,-5,loss,1650556,16142,2001541,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2019,neutral,14781,46,Baldwin Wallace,9,True,7,8,-1,loss,1716572,16142,2001541,2019
0,4,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,03/05/2019,neutral,14781,443,Moravian,9,True,2,1,1,win,1650937,16142,2001541,2019
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,03/06/2019,neutral,14781,46,Baldwin Wallace,9,True,5,4,1,win,1717030,16142,2001541,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2019,neutral,14781,278,Heidelberg,9,True,2,5,-3,loss,1651236,16142,2001541,2019
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,03/08/2019,neutral,14781,443,Moravian,9,True,8,2,6,win,1651388,16142,2001541,2019
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2019,away,14781,679,Stevens,9,True,7,5,2,win,1652702,16142,2001541,2019
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/16/2019,neutral,14781,784,Wilkes,9,True,5,1,4,win,1653477,16142,2001541,2019
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/16/2019,neutral,14781,784,Wilkes,9,True,5,3,2,win,1667079,16142,2001541,2019
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/17/2019,neutral,14781,784,Wilkes,9,True,3,11,-8,loss,1653082,16142,2001541,2019
1,4,3,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,03/23/2019,away,14781,221,FDU-Florham,9,True,12,5,7,win,1655020,16142,2001541,2019
0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,03/23/2019,away,14781,221,FDU-Florham,9,True,7,1,6,win,1669186,16142,2001541,2019
1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,03/24/2019,home,14781,221,FDU-Florham,9,True,14,10,4,win,1654636,16142,2001541,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2019,away,14781,966,Arcadia,9,True,13,3,10,win,1655682,16142,2001541,2019
1,1,1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,03/29/2019,home,14781,8968,Eastern,9,True,19,0,19,win,1656168,16142,2001541,2019
2,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,03/30/2019,away,14781,8968,Eastern,9,True,9,4,5,win,1656439,16142,2001541,2019
0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,03/30/2019,away,14781,8968,Eastern,9,True,2,4,-2,loss,1666347,16142,2001541,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/2019,home,14781,633,Scranton,9,True,16,9,7,win,1657416,16142,2001541,2019
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/04/2019,away,14781,20,DeSales,9,True,0,1,-1,loss,1657706,16142,2001541,2019
2,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2019,home,14781,20,DeSales,9,True,5,1,4,win,1657909,16142,2001541,2019
1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04/06/2019,home,14781,20,DeSales,9,True,8,2,6,win,1667926,16142,2001541,2019
0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,04/08/2019,away,14781,12399,Gwynedd Mercy,9,True,3,2,1,win,1658580,16142,2001541,2019
0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,04/12/2019,away,14781,382,Manhattanville,9,True,7,6,1,win,1659260,16142,2001541,2019
0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,04/13/2019,home,14781,382,Manhattanville,9,True,4,5,-1,loss,1659583,16142,2001541,2019
1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,04/13/2019,home,14781,382,Manhattanville,9,True,12,3,9,win,1666685,16142,2001541,2019
1,5,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,04/17/2019,home,14781,336,King's (PA),9,True,15,1,14,win,1660449,16142,2001541,2019
0,3,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,04/18/2019,away,14781,336,King's (PA),9,True,7,0,7,win,1660623,16142,2001541,2019
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,04/18/2019,away,14781,336,King's (PA),9,True,1,5,-4,loss,1666511,16142,2001541,2019
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04/22/2019,home,14781,966,Arcadia,9,True,3,1,2,win,1727057,16142,2001541,2019
1,4,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,04/24/2019,away,14781,30047,Keystone,9,True,10,8,2,win,1661871,16142,2001541,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/25/2019,away,14781,179,Delaware Valley,9,True,22,4,18,win,1727691,16142,2001541,2019
0,2,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,04/27/2019,home,14781,179,Delaware Valley,9,True,8,5,3,win,1662684,16142,2001541,2019
0,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,04/27/2019,home,14781,179,Delaware Valley,9,True,9,1,8,win,1666163,16142,2001541,2019
0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,05/03/2019,neutral,14781,336,King's (PA),9,True,6,1,5,win,1728804,16142,2001541,2019
1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05/04/2019,neutral,14781,20,DeSales,9,True,10,2,8,win,1730353,16142,2001541,2019
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/2019,neutral,14781,20,DeSales,9,True,7,6,1,win,1730634,16142,2001541,2019
1,4,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,05/10/2019,away,14781,686,Swarthmore,9,True,1,6,-5,loss,1731887,16142,2001541,2019
0,3,3,1,0,4,0,2,0,0,0,1,0,0,1,0,0,0,05/17/2019,away,14781,139,Chris. Newport,9,True,8,4,4,win,1732383,16142,2001541,2019
1,3,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,05/17/2019,home,14781,139,Chris. Newport,9,True,14,9,5,win,1732797,16142,2001541,2019
1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05/18/2019,away,14781,139,Chris. Newport,9,True,4,3,1,win,1732913,16142,2001541,2019
