R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2018,home,12973,695,UT Martin,9,True,14,2,12,win,85227,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2018,home,12973,695,UT Martin,9,True,10,4,6,win,85538,716,1870583,2018
0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,02/17/2018,home,12973,695,UT Martin,9,True,6,2,4,win,85589,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2018,home,12973,695,UT Martin,9,True,12,1,11,win,85766,716,1870583,2018
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2018,away,12973,37,Auburn,9,True,5,6,-1,loss,86190,716,1870583,2018
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/23/2018,away,12973,234,Florida St.,9,True,3,7,-4,loss,86299,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2018,away,12973,234,Florida St.,9,True,5,6,-1,loss,86548,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2018,away,12973,234,Florida St.,9,True,4,9,-5,loss,86946,716,1870583,2018
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/28/2018,home,12973,9,UAB,9,True,3,2,1,win,87428,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2018,home,12973,692,Tennessee Tech,9,True,10,7,3,win,87575,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,692,Tennessee Tech,9,True,6,10,-4,loss,87806,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2018,home,12973,692,Tennessee Tech,9,True,13,12,1,win,88314,716,1870583,2018
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/06/2018,away,12973,625,Samford,9,True,5,4,1,win,88915,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2018,home,12973,1092,Gardner-Webb,9,True,6,4,2,win,89372,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,1092,Gardner-Webb,9,True,6,3,3,win,90170,716,1870583,2018
1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,03/10/2018,home,12973,1092,Gardner-Webb,9,True,6,0,6,win,90206,716,1870583,2018
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2018,away,12973,9,UAB,9,True,4,1,3,win,90693,716,1870583,2018
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/16/2018,home,12973,32,Little Rock,9,True,1,3,-2,loss,91195,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2018,home,12973,32,Little Rock,9,True,2,0,2,win,91530,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/18/2018,home,12973,32,Little Rock,9,True,1,3,-2,loss,92071,716,1870583,2018
1,1,1,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,03/20/2018,home,12973,625,Samford,9,True,14,2,12,win,92515,716,1870583,2018
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2018,away,12973,671,Louisiana,9,True,6,2,4,win,92870,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2018,away,12973,671,Louisiana,9,True,8,5,3,win,93182,716,1870583,2018
1,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,03/25/2018,away,12973,671,Louisiana,9,True,3,4,-1,loss,93625,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2018,home,12973,7,Alabama St.,9,True,14,1,13,win,94067,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2018,home,12973,254,Georgia St.,9,True,14,4,10,win,94428,716,1870583,2018
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/30/2018,home,12973,254,Georgia St.,9,True,2,5,-3,loss,94627,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/31/2018,home,12973,254,Georgia St.,9,True,8,3,5,win,95100,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/04/2018,away,12973,315,Jacksonville St.,9,True,16,13,3,win,96036,716,1870583,2018
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,04/06/2018,away,12973,27,App State,9,True,2,5,-3,loss,96264,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2018,away,12973,27,App State,9,True,6,2,4,win,96572,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/08/2018,away,12973,27,App State,9,True,15,3,12,win,97021,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2018,home,12973,149,Coastal Carolina,9,True,4,2,2,win,98158,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2018,home,12973,149,Coastal Carolina,9,True,2,3,-1,loss,99048,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2018,home,12973,149,Coastal Carolina,9,True,4,5,-1,loss,99104,716,1870583,2018
0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,04/17/2018,home,12973,6,Alabama A&M,9,True,10,2,8,win,99418,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/18/2018,away,12973,7,Alabama St.,9,True,10,2,8,win,99743,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2018,away,12973,30,Arkansas St.,9,True,4,3,1,win,100034,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,30,Arkansas St.,9,True,13,10,3,win,100891,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,30,Arkansas St.,9,True,12,9,3,win,100934,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/24/2018,away,12973,8,Alabama,9,True,3,4,-1,loss,101594,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2018,home,12973,702,UT Arlington,9,True,8,4,4,win,102023,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2018,home,12973,702,UT Arlington,9,True,7,6,1,win,102311,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,702,UT Arlington,9,True,11,16,-5,loss,102989,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/01/2018,home,12973,315,Jacksonville St.,9,True,8,2,6,win,103447,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2018,away,12973,253,Ga. Southern,9,True,0,3,-3,loss,103943,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2018,away,12973,253,Ga. Southern,9,True,4,7,-3,loss,104244,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/2018,away,12973,253,Ga. Southern,9,True,7,0,7,win,104743,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/09/2018,neutral,12973,430,Mississippi St.,10,True,8,9,-1,loss,105081,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2018,away,12973,498,ULM,9,True,8,1,7,win,105232,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/12/2018,away,12973,498,ULM,9,True,7,2,5,win,105483,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/13/2018,away,12973,498,ULM,9,True,4,2,2,win,105728,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/15/2018,home,12973,37,Auburn,9,True,9,5,4,win,105861,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2018,home,12973,646,South Alabama,9,True,11,1,10,win,106204,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2018,home,12973,646,South Alabama,9,True,3,0,3,win,106253,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/19/2018,home,12973,646,South Alabama,10,True,5,8,-3,loss,106301,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/23/2018,neutral,12973,670,Texas St.,9,True,5,1,4,win,106580,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/24/2018,away,12973,671,Louisiana,9,True,10,1,9,win,106705,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/26/2018,neutral,12973,670,Texas St.,9,True,10,0,10,win,106822,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/27/2018,neutral,12973,149,Coastal Carolina,9,True,6,11,-5,loss,106858,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/01/2018,neutral,12973,193,Duke,9,True,6,0,6,win,106893,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/03/2018,neutral,12973,193,Duke,9,True,6,15,-9,loss,106955,716,1870583,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/03/2018,home,12973,257,Georgia,9,True,7,11,-4,loss,106942,716,1870583,2018
