date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/16/2018,home,12973,129,Central Mich.,9,True,3,5,-2,loss,3 - 5,85350,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998711,2018
02/17/2018,away,12973,536,UTRGV,9,True,4,6,-2,loss,4 - 6,85493,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998711,2018
02/18/2018,away,12973,536,UTRGV,9,True,5,11,-6,loss,5 - 11,85827,676,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998711,2018
02/18/2018,home,12973,129,Central Mich.,9,True,8,10,-2,loss,8 - 10,85904,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998711,2018
02/20/2018,away,12973,697,Texas A&M,9,True,4,11,-7,loss,4 - 11,86138,676,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1998711,2018
02/25/2018,away,12973,702,UT Arlington,9,True,5,6,-1,loss,5 - 6,87101,676,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998711,2018
02/26/2018,away,12973,702,UT Arlington,10,True,9,10,-1,loss,9 - 10,87251,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998711,2018
03/02/2018,away,12973,670,Texas St.,9,True,0,13,-13,loss,0 - 13,87567,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998711,2018
03/03/2018,away,12973,670,Texas St.,9,True,3,6,-3,loss,3 - 6,87802,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998711,2018
03/04/2018,away,12973,670,Texas St.,9,True,6,7,-1,loss,6 - 7,88306,676,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1998711,2018
