date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,810,Wright St.,9,True,7,9,-2,loss,7 - 9,292436,1068,1,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1759234,2016
02/20/2016,home,12360,810,Wright St.,10,True,11,13,-2,loss,11 - 13,292788,1068,3,6,3,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0,1759234,2016
02/20/2016,home,12360,810,Wright St.,9,True,2,10,-8,loss,2 - 10,292893,1068,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1759234,2016
02/21/2016,home,12360,810,Wright St.,9,True,2,11,-9,loss,2 - 11,293138,1068,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1759234,2016
02/23/2016,away,12360,459,UNC Greensboro,9,True,3,7,-4,loss,3 - 7,293428,1068,1,4,2,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,1759234,2016
02/26/2016,home,12360,340,La Salle,9,True,7,4,3,win,7 - 4,293533,1068,1,4,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1759234,2016
02/27/2016,home,12360,340,La Salle,9,True,7,6,1,win,7 - 6,293785,1068,1,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1759234,2016
02/28/2016,home,12360,340,La Salle,9,True,10,3,7,win,10 - 3,294310,1068,2,4,2,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1759234,2016
03/02/2016,away,12360,196,East Carolina,10,True,8,7,1,win,8 - 7,294868,1068,2,4,1,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,1759234,2016
03/04/2016,home,12360,71,Bowling Green,9,True,2,6,-4,loss,2 - 6,294996,1068,0,5,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1759234,2016
03/05/2016,home,12360,683,Stony Brook,9,True,1,4,-3,loss,1 - 4,295251,1068,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1759234,2016
03/06/2016,home,12360,27,App State,9,True,4,3,1,win,4 - 3,295781,1068,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1759234,2016
03/08/2016,home,12360,355,Liberty,9,True,10,5,5,win,10 - 5,296302,1068,1,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,1759234,2016
03/11/2016,home,12360,141,The Citadel,9,True,8,13,-5,loss,8 - 13,296838,1068,2,3,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1759234,2016
03/12/2016,home,12360,141,The Citadel,9,True,5,3,2,win,5 - 3,297184,1068,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1759234,2016
03/13/2016,home,12360,141,The Citadel,9,True,8,3,5,win,8 - 3,297748,1068,2,4,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1759234,2016
03/16/2016,away,12360,457,North Carolina,9,True,6,11,-5,loss,6 - 11,298359,1068,0,4,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1759234,2016
03/18/2016,home,12360,786,William & Mary,9,True,5,10,-5,loss,5 - 10,298657,1068,0,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1759234,2016
03/19/2016,home,12360,786,William & Mary,9,True,13,7,6,win,13 - 7,299014,1068,2,4,1,1,0,0,0,2,1,0,0,0,1,1,0,0,2,0,1759234,2016
03/20/2016,home,12360,786,William & Mary,9,True,7,14,-7,loss,7 - 14,299571,1068,0,2,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,1759234,2016
03/22/2016,home,12360,19651,High Point,9,True,2,8,-6,loss,2 - 8,299977,1068,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1759234,2016
03/25/2016,away,12360,460,UNCW,9,True,4,10,-6,loss,4 - 10,300613,1068,0,4,2,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1759234,2016
03/26/2016,away,12360,460,UNCW,9,True,3,12,-9,loss,3 - 12,301044,1068,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1759234,2016
03/29/2016,home,12360,749,Wake Forest,9,True,3,4,-1,loss,3 - 4,301745,1068,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1759234,2016
04/01/2016,home,12360,1014,Col. of Charleston,9,True,9,6,3,win,9 - 6,302269,1068,1,3,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1759234,2016
04/02/2016,home,12360,1014,Col. of Charleston,9,True,2,6,-4,loss,2 - 6,302548,1068,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1759234,2016
04/03/2016,home,12360,1014,Col. of Charleston,9,True,6,11,-5,loss,6 - 11,303128,1068,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1759234,2016
04/05/2016,home,12360,196,East Carolina,11,True,5,7,-2,loss,5 - 7,303528,1068,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1759234,2016
04/06/2016,away,12360,488,N.C. A&T,9,True,7,8,-1,loss,7 - 8,303750,1068,1,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1759234,2016
04/08/2016,away,12360,500,Northeastern,9,True,3,6,-3,loss,3 - 6,304124,1068,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759234,2016
04/09/2016,away,12360,500,Northeastern,9,True,2,0,2,win,2 - 0,304380,1068,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1759234,2016
04/10/2016,away,12360,500,Northeastern,10,True,3,2,1,win,3 - 2,304904,1068,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1759234,2016
04/12/2016,home,12360,490,NC State,9,True,3,23,-20,loss,3 - 23,305360,1068,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1759234,2016
04/15/2016,home,12360,711,Towson,9,True,9,8,1,win,9 - 8,305955,1068,3,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1759234,2016
04/16/2016,home,12360,711,Towson,9,True,7,6,1,win,7 - 6,306264,1068,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1759234,2016
