date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,14927,Belmont,9,True,3,4,-1,loss,3 - 4,657959,735,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1310086,2013
02/16/2013,home,11320,519,Ohio,9,True,1,0,1,win,1 - 0,658402,735,4,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1310086,2013
02/17/2013,away,11320,14927,Belmont,9,True,3,7,-4,loss,3 - 7,658523,735,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1310086,2013
02/22/2013,away,11320,99,Long Beach St.,9,True,2,7,-5,loss,2 - 7,658993,735,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1310086,2013
02/23/2013,away,11320,99,Long Beach St.,9,True,2,3,-1,loss,2 - 3,659177,735,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1310086,2013
02/24/2013,away,11320,99,Long Beach St.,9,True,0,2,-2,loss,0 - 2,659579,735,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1310086,2013
03/02/2013,home,11320,596,St. Bonaventure,9,True,5,4,1,win,5 - 4,660824,735,4,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1310086,2013
03/03/2013,home,11320,500,Northeastern,9,True,1,3,-2,loss,1 - 3,661178,735,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1310086,2013
03/04/2013,home,11320,251,Georgetown,9,True,3,4,-1,loss,3 - 4,661341,735,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1310086,2013
03/05/2013,home,11320,739,Villanova,9,True,7,6,1,win,7 - 6,661543,735,2,1,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1310086,2013
03/06/2013,home,11320,709,Toledo,9,True,8,9,-1,loss,8 - 9,661702,735,4,2,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1310086,2013
03/08/2013,away,11320,651,South Fla.,9,True,2,3,-1,loss,2 - 3,661944,735,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1310086,2013
03/09/2013,away,11320,651,South Fla.,9,True,5,2,3,win,5 - 2,662269,735,5,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1310086,2013
03/10/2013,away,11320,651,South Fla.,9,True,3,7,-4,loss,3 - 7,662804,735,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1310086,2013
03/13/2013,home,11320,813,Yale,9,True,9,2,7,win,9 - 2,663586,735,4,2,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1310086,2013
03/13/2013,home,11320,726,Navy,9,True,7,1,6,win,7 - 1,663544,735,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1310086,2013
03/14/2013,home,11320,83,Bucknell,9,True,6,2,4,win,6 - 2,663660,735,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1310086,2013
03/15/2013,home,11320,9,UAB,9,True,0,1,-1,loss,0 - 1,664031,735,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1310086,2013
03/16/2013,home,11320,414,Miami (OH),9,True,9,6,3,win,9 - 6,664661,735,5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1310086,2013
03/22/2013,away,11320,810,Wright St.,9,True,2,7,-5,loss,2 - 7,665717,735,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1310086,2013
03/23/2013,away,11320,810,Wright St.,9,True,5,6,-1,loss,5 - 6,666214,735,4,3,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1310086,2013
03/23/2013,away,11320,810,Wright St.,10,True,5,3,2,win,5 - 3,666427,735,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1310086,2013
03/29/2013,home,11320,797,Milwaukee,9,True,0,2,-2,loss,0 - 2,667923,735,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1310086,2013
03/30/2013,home,11320,797,Milwaukee,9,True,5,7,-2,loss,5 - 7,668556,735,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1310086,2013
03/30/2013,home,11320,797,Milwaukee,9,True,2,8,-6,loss,2 - 8,668562,735,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1310086,2013
04/03/2013,away,11320,513,Notre Dame,9,True,1,3,-2,loss,1 - 3,669096,735,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1310086,2013
04/05/2013,home,11320,302,UIC,9,True,1,2,-1,loss,1 - 2,669378,735,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1310086,2013
04/06/2013,home,11320,302,UIC,9,True,6,2,4,win,6 - 2,669642,735,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310086,2013
04/07/2013,home,11320,302,UIC,9,True,3,4,-1,loss,3 - 4,670435,735,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1310086,2013
04/12/2013,away,11320,817,Youngstown St.,9,True,9,2,7,win,9 - 2,671558,735,5,2,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1310086,2013
04/13/2013,away,11320,817,Youngstown St.,9,True,6,3,3,win,6 - 3,671758,735,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310086,2013
04/14/2013,away,11320,817,Youngstown St.,9,True,3,4,-1,loss,3 - 4,672511,735,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1310086,2013
04/16/2013,away,11320,774,Western Mich.,9,True,4,5,-1,loss,4 - 5,673054,735,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1310086,2013
04/19/2013,away,11320,28,Arizona St.,9,True,3,16,-13,loss,3 - 16,673632,735,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1310086,2013
04/20/2013,away,11320,28,Arizona St.,9,True,3,15,-12,loss,3 - 15,673818,735,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1310086,2013
04/21/2013,away,11320,28,Arizona St.,9,True,8,6,2,win,8 - 6,674578,735,3,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1310086,2013
04/26/2013,home,11320,810,Wright St.,9,True,5,1,4,win,5 - 1,675732,735,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1310086,2013
04/27/2013,home,11320,810,Wright St.,9,True,17,5,12,win,17 - 5,675972,735,3,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1310086,2013
04/28/2013,home,11320,810,Wright St.,9,True,4,0,4,win,4 - 0,676703,735,4,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1310086,2013
04/30/2013,home,11320,774,Western Mich.,9,True,5,3,2,win,5 - 3,677098,735,4,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1310086,2013
05/03/2013,home,11320,797,Milwaukee,9,True,5,3,2,win,5 - 3,677546,735,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1310086,2013
05/04/2013,home,11320,797,Milwaukee,9,True,10,7,3,win,10 - 7,677797,735,5,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1310086,2013
05/05/2013,home,11320,797,Milwaukee,9,True,7,6,1,win,7 - 6,678255,735,3,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1310086,2013
05/07/2013,home,11320,136,Chicago St.,9,True,5,2,3,win,5 - 2,678514,735,3,2,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1310086,2013
05/10/2013,away,11320,302,UIC,9,True,0,3,-3,loss,0 - 3,678878,735,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1310086,2013
05/11/2013,away,11320,302,UIC,9,True,5,12,-7,loss,5 - 12,679083,735,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1310086,2013
05/12/2013,away,11320,302,UIC,9,True,2,5,-3,loss,2 - 5,679333,735,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1310086,2013
05/14/2013,home,11320,709,Toledo,9,True,6,1,5,win,6 - 1,679443,735,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1310086,2013
05/16/2013,home,11320,817,Youngstown St.,9,True,4,1,3,win,4 - 1,679607,735,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310086,2013
05/17/2013,home,11320,817,Youngstown St.,9,True,7,4,3,win,7 - 4,679796,735,3,1,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1310086,2013
05/18/2013,home,11320,817,Youngstown St.,9,True,3,2,1,win,3 - 2,679997,735,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1310086,2013
05/23/2013,home,11320,302,UIC,9,True,8,7,1,win,8 - 7,680257,735,5,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1310086,2013
05/25/2013,home,11320,797,Milwaukee,9,True,6,4,2,win,6 - 4,680419,735,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310086,2013
05/26/2013,home,11320,810,Wright St.,9,True,3,0,3,win,3 - 0,680457,735,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1310086,2013
05/31/2013,away,11320,306,Indiana,9,True,4,5,-1,loss,4 - 5,680490,735,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310086,2013
06/01/2013,home,11320,235,Florida,9,True,5,4,1,win,5 - 4,680527,735,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1310086,2013
06/02/2013,home,11320,43,Austin Peay,9,True,4,5,-1,loss,4 - 5,680561,735,4,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1310086,2013
