R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,02/19/2016,away,12360,244,Furman,9,True,5,2,3,win,292547,236,1529713,2016
0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02/20/2016,neutral,12360,1320,Presbyterian,9,True,1,7,-6,loss,293004,236,1529713,2016
0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/21/2016,neutral,12360,416,Michigan St.,9,True,2,7,-5,loss,293309,236,1529713,2016
1,4,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,02/26/2016,neutral,12360,116,Canisius,9,True,4,5,-1,loss,293733,236,1529713,2016
1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,02/27/2016,neutral,12360,116,Canisius,9,True,4,5,-1,loss,294167,236,1529713,2016
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/27/2016,neutral,12360,116,Canisius,9,True,5,2,3,win,294182,236,1529713,2016
2,2,2,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,02/28/2016,neutral,12360,116,Canisius,9,True,8,5,3,win,294535,236,1529713,2016
0,3,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,03/04/2016,away,12360,365,LSU,9,True,1,12,-11,loss,295056,236,1529713,2016
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,365,LSU,9,True,1,15,-14,loss,295403,236,1529713,2016
1,5,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,03/05/2016,away,12360,365,LSU,9,True,7,10,-3,loss,295517,236,1529713,2016
1,2,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,03/08/2016,home,12360,381,Manhattan,9,True,12,3,9,win,296314,236,1529713,2016
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/11/2016,home,12360,739,Villanova,9,True,3,11,-8,loss,296854,236,1529713,2016
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/12/2016,home,12360,617,Saint Peter's,9,True,0,2,-2,loss,297198,236,1529713,2016
1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,03/13/2016,home,12360,683,Stony Brook,9,True,6,1,5,win,297763,236,1529713,2016
0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/15/2016,away,12360,590,Sacred Heart,9,True,1,2,-1,loss,298206,236,1529713,2016
1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,03/16/2016,away,12360,283,Hofstra,9,True,7,6,1,win,298397,236,1529713,2016
0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,03/18/2016,home,12360,748,Wagner,9,True,0,2,-2,loss,298914,236,1529713,2016
0,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,03/19/2016,away,12360,748,Wagner,9,True,6,5,1,win,299149,236,1529713,2016
0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/19/2016,away,12360,748,Wagner,11,True,4,3,1,win,299270,236,1529713,2016
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/23/2016,away,12360,477,New York Tech,9,True,4,5,-1,loss,300313,236,1529713,2016
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/25/2016,away,12360,471,NJIT,9,True,10,4,6,win,300812,236,1529713,2016
0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,03/25/2016,away,12360,471,NJIT,9,True,2,3,-1,loss,300874,236,1529713,2016
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/26/2016,home,12360,471,NJIT,9,True,2,0,2,win,301195,236,1529713,2016
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2016,home,12360,471,NJIT,9,True,3,1,2,win,301348,236,1529713,2016
0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/30/2016,away,12360,14,UAlbany,9,True,9,3,6,win,302106,236,1529713,2016
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,04/01/2016,home,12360,575,Richmond,9,True,1,0,1,win,302291,236,1529713,2016
1,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,04/02/2016,home,12360,575,Richmond,9,True,7,3,4,win,303041,236,1529713,2016
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2016,home,12360,575,Richmond,9,True,6,7,-1,loss,303070,236,1529713,2016
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2016,away,12360,587,Rutgers,9,True,0,5,-5,loss,303844,236,1529713,2016
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,04/08/2016,away,12360,340,La Salle,9,True,4,16,-12,loss,304120,236,1529713,2016
1,5,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,04/10/2016,away,12360,340,La Salle,9,True,9,0,9,win,305093,236,1529713,2016
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,04/10/2016,away,12360,340,La Salle,9,True,6,2,4,win,305177,236,1529713,2016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2016,home,12360,310,Iona,9,True,19,2,17,win,305374,236,1529713,2016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2016,home,12360,639,Siena,9,True,2,4,-2,loss,305599,236,1529713,2016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/15/2016,home,12360,572,Rhode Island,9,True,1,3,-2,loss,305971,236,1529713,2016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2016,home,12360,572,Rhode Island,9,True,8,0,8,win,306272,236,1529713,2016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/17/2016,home,12360,572,Rhode Island,9,True,4,2,2,win,307007,236,1529713,2016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2016,home,12360,220,Fairfield,9,True,5,8,-3,loss,307476,236,1529713,2016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2016,away,12360,158,Columbia,9,True,4,1,3,win,307938,236,1529713,2016
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/23/2016,away,12360,173,Davidson,9,True,0,5,-5,loss,308349,236,1529713,2016
1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/23/2016,away,12360,173,Davidson,9,True,9,3,6,win,309038,236,1529713,2016
1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,04/24/2016,away,12360,173,Davidson,9,True,7,4,3,win,309108,236,1529713,2016
1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,04/26/2016,away,12360,381,Manhattan,9,True,5,7,-2,loss,309606,236,1529713,2016
0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/29/2016,away,12360,400,Massachusetts,9,True,1,8,-7,loss,310022,236,1529713,2016
0,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,04/30/2016,away,12360,400,Massachusetts,9,True,7,8,-1,loss,310834,236,1529713,2016
1,2,1,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,04/30/2016,away,12360,400,Massachusetts,9,True,5,0,5,win,310879,236,1529713,2016
1,5,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,05/06/2016,home,12360,249,George Washington,9,True,7,2,5,win,311585,236,1529713,2016
0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,05/07/2016,home,12360,249,George Washington,9,True,3,1,2,win,311880,236,1529713,2016
1,5,3,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,05/08/2016,home,12360,249,George Washington,9,True,8,7,1,win,312323,236,1529713,2016
2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05/13/2016,away,12360,606,Saint Joseph's,9,True,6,7,-1,loss,312962,236,1529713,2016
0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05/14/2016,away,12360,606,Saint Joseph's,9,True,3,14,-11,loss,313180,236,1529713,2016
0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05/15/2016,away,12360,606,Saint Joseph's,9,True,0,10,-10,loss,313413,236,1529713,2016
0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,05/19/2016,home,12360,175,Dayton,9,True,4,2,2,win,313746,236,1529713,2016
