R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2019,home,14781,0,Talladega,9,True,4,2,2,win,1647061,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/02/2019,home,14781,0,Talladega,9,True,4,5,-1,loss,1647137,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/02/2019,home,14781,0,Talladega,9,True,5,1,4,win,1666792,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/05/2019,home,14781,422,Miles,9,True,3,2,1,win,1647221,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2019,away,14781,0,Point U.,10,True,7,5,2,win,1647319,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/09/2019,home,14781,0,Point U.,9,True,8,13,-5,loss,1647450,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/09/2019,home,14781,0,Point U.,8,True,1,2,-1,loss,1668042,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/13/2019,home,14781,720,Tuskegee,9,True,14,2,12,win,1647599,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2019,away,14781,358,West Ala.,9,True,1,5,-4,loss,1706872,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2019,away,14781,358,West Ala.,9,True,5,4,1,win,1647766,30093,2131497,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2019,away,14781,358,West Ala.,9,True,14,9,5,win,1707018,30093,2131497,2019
