R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/02/2018,neutral,12973,1297,Pacific Lutheran,9,True,2,8,-6,loss,84590,573,1770713,2018
0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,02/03/2018,home,12973,24400,Concordia (TX),9,True,13,6,7,win,84597,573,1770713,2018
1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/04/2018,neutral,12973,1094,George Fox,9,True,1,3,-2,loss,84767,573,1770713,2018
2,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,02/06/2018,home,12973,350,LeMoyne-Owen,9,True,12,5,7,win,84787,573,1770713,2018
2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,02/09/2018,away,12973,1130,Huntingdon,9,True,10,5,5,win,84864,573,1770713,2018
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/09/2018,neutral,12973,412,Methodist,9,True,3,10,-7,loss,84982,573,1770713,2018
2,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,02/10/2018,away,12973,1130,Huntingdon,9,True,6,3,3,win,85014,573,1770713,2018
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/13/2018,home,12973,1015,Christian Brothers,9,True,5,6,-1,loss,85139,573,1770713,2018
0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,02/16/2018,home,12973,1111,Greenville,9,True,8,6,2,win,85424,573,1770713,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2018,home,12973,652,Sewanee,9,True,7,5,2,win,87019,573,1770713,2018
1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,02/25/2018,home,12973,652,Sewanee,9,True,6,2,4,win,87029,573,1770713,2018
1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,02/26/2018,home,12973,652,Sewanee,9,True,8,3,5,win,87214,573,1770713,2018
0,4,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,03/02/2018,away,12973,426,Millsaps,9,True,4,3,1,win,87551,573,1770713,2018
0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,426,Millsaps,9,True,2,14,-12,loss,87900,573,1770713,2018
1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,03/03/2018,away,12973,426,Millsaps,9,True,8,9,-1,loss,87992,573,1770713,2018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2018,neutral,12973,750,Wartburg,9,True,1,4,-3,loss,88766,573,1770713,2018
2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2018,neutral,12973,783,Widener,9,True,9,8,1,win,88975,573,1770713,2018
0,4,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,03/08/2018,neutral,12973,15,Albion,9,True,6,0,6,win,89264,573,1770713,2018
0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,03/09/2018,neutral,12973,300,Ill. Wesleyan,10,True,3,4,-1,loss,89532,573,1770713,2018
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/10/2018,neutral,12973,759,Webster,9,True,3,8,-5,loss,90262,573,1770713,2018
