date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,away,12080,99,Long Beach St.,9,True,2,3,-1,loss,2 - 3,404775,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
02/14/2015,away,12080,99,Long Beach St.,9,True,2,7,-5,loss,2 - 7,405007,418,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
02/15/2015,away,12080,99,Long Beach St.,10,True,5,3,2,win,5 - 3,405424,418,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1531167,2015
02/20/2015,home,12080,692,Tennessee Tech,9,True,6,5,1,win,6 - 5,405848,418,0,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1531167,2015
02/21/2015,home,12080,173,Davidson,11,True,4,5,-1,loss,4 - 5,406164,418,0,4,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1531167,2015
02/21/2015,home,12080,692,Tennessee Tech,9,True,8,11,-3,loss,8 - 11,406181,418,1,5,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,1531167,2015
02/22/2015,home,12080,173,Davidson,9,True,2,3,-1,loss,2 - 3,406333,418,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
02/27/2015,home,12080,639,Siena,9,True,6,2,4,win,6 - 2,406684,418,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
02/27/2015,home,12080,639,Siena,9,True,6,0,6,win,6 - 0,406695,418,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1531167,2015
03/01/2015,home,12080,639,Siena,9,True,6,4,2,win,6 - 4,407201,418,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1531167,2015
03/01/2015,home,12080,639,Siena,9,True,11,0,11,win,11 - 0,407216,418,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/03/2015,away,12080,678,Stetson,9,True,6,3,3,win,6 - 3,407336,418,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1531167,2015
03/06/2015,home,12080,391,UMBC,9,True,8,1,7,win,8 - 1,407751,418,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/07/2015,home,12080,709,Toledo,9,True,19,5,14,win,19 - 5,408123,418,0,4,3,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1531167,2015
03/07/2015,away,12080,149,Coastal Carolina,9,True,10,4,6,win,10 - 4,407841,418,1,5,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/08/2015,home,12080,5,Akron,9,True,0,2,-2,loss,0 - 2,408522,418,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/13/2015,away,12080,328,Kansas,9,True,5,6,-1,loss,5 - 6,409459,418,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/14/2015,away,12080,328,Kansas,9,True,4,2,2,win,4 - 2,409739,418,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/15/2015,away,12080,328,Kansas,9,True,4,8,-4,loss,4 - 8,410175,418,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/20/2015,away,12080,463,Nebraska,9,True,3,14,-11,loss,3 - 14,411360,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/21/2015,away,12080,463,Nebraska,9,True,1,5,-4,loss,1 - 5,411652,418,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1531167,2015
03/22/2015,away,12080,463,Nebraska,9,True,3,6,-3,loss,3 - 6,412218,418,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1531167,2015
03/24/2015,home,12080,71,Bowling Green,9,True,8,3,5,win,8 - 3,412606,418,1,4,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1531167,2015
03/28/2015,home,12080,392,Maryland,9,True,1,3,-2,loss,1 - 3,413632,418,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1531167,2015
03/28/2015,home,12080,392,Maryland,9,True,10,1,9,win,10 - 1,413697,418,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1531167,2015
03/29/2015,home,12080,392,Maryland,9,True,5,2,3,win,5 - 2,413931,418,1,4,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1531167,2015
03/31/2015,home,12080,709,Toledo,9,True,7,3,4,win,7 - 3,414573,418,1,4,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1531167,2015
04/01/2015,home,12080,129,Central Mich.,9,True,5,3,2,win,5 - 3,414771,418,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1531167,2015
04/04/2015,away,12080,306,Indiana,9,True,7,3,4,win,7 - 3,415934,418,2,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1531167,2015
04/04/2015,away,12080,306,Indiana,9,True,11,13,-2,loss,11 - 13,416155,418,1,5,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1531167,2015
04/05/2015,away,12080,306,Indiana,9,True,4,3,1,win,4 - 3,416273,418,1,4,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1531167,2015
04/07/2015,home,12080,204,Eastern Mich.,9,True,18,4,14,win,18 - 4,416648,418,3,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1531167,2015
04/10/2015,away,12080,539,Penn St.,9,True,1,11,-10,loss,1 - 11,417029,418,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1531167,2015
04/11/2015,away,12080,539,Penn St.,9,True,5,3,2,win,5 - 3,417278,418,1,4,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1531167,2015
04/12/2015,away,12080,539,Penn St.,9,True,8,3,5,win,8 - 3,418050,418,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1531167,2015
04/14/2015,home,12080,416,Michigan St.,9,True,2,4,-2,loss,2 - 4,418829,418,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1531167,2015
04/15/2015,home,12080,204,Eastern Mich.,9,True,2,4,-2,loss,2 - 4,418871,418,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1531167,2015
04/17/2015,home,12080,559,Purdue,9,True,9,3,6,win,9 - 3,419320,418,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1531167,2015
04/18/2015,home,12080,559,Purdue,9,True,7,0,7,win,7 - 0,419922,418,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1531167,2015
