R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,317,James Madison,9,True,4,0,4,win,1830220,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,317,James Madison,9,True,9,6,3,win,1830571,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,317,James Madison,9,True,11,2,9,win,1830825,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,home,15204,363,Longwood,9,True,6,1,5,win,1830978,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,692,Tennessee Tech,9,True,8,2,6,win,1831235,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,692,Tennessee Tech,9,True,10,3,7,win,1831650,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,692,Tennessee Tech,9,True,15,1,14,win,1831951,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2020,home,15204,460,UNCW,9,True,11,0,11,win,1832138,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,neutral,15204,312,Iowa,9,True,10,6,4,win,1832322,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,neutral,15204,559,Purdue,10,True,6,0,6,win,1832647,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,428,Minnesota,9,True,11,7,4,win,1833279,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,home,15204,149,Coastal Carolina,9,True,24,7,17,win,1833564,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,746,Virginia,9,True,3,7,-4,loss,1833862,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,746,Virginia,9,True,6,2,4,win,1834205,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,746,Virginia,9,True,3,10,-7,loss,1834719,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,458,Charlotte,9,True,8,9,-1,loss,1835005,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,488,N.C. A&T,9,True,8,7,1,win,1835216,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2020,home,15204,0,0.0,9,True,8,7,1,win,1835216,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,8,7,1,win,1835216,490,2304995,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,8,7,1,win,1835216,490,2304995,2020
