R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2017,neutral,12560,610,Saint Mary's (CA),9,True,4,6,-2,loss,205953,108,1771878,2017
2,5,3,1,0,7,1,3,0,0,0,0,0,0,0,0,0,0,02/19/2017,away,12560,465,UNLV,9,True,8,3,5,win,206485,108,1771878,2017
0,3,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,02/24/2017,home,12560,30024,Utah Valley,9,True,3,4,-1,loss,207022,108,1771878,2017
1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,02/25/2017,home,12560,30024,Utah Valley,9,True,9,4,5,win,207293,108,1771878,2017
1,3,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,02/26/2017,home,12560,30024,Utah Valley,9,True,7,6,1,win,207774,108,1771878,2017
0,4,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,02/28/2017,away,12560,674,Stanford,9,True,2,8,-6,loss,208027,108,1771878,2017
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/04/2017,away,12560,528,Oregon St.,9,True,0,4,-4,loss,208919,108,1771878,2017
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/04/2017,away,12560,528,Oregon St.,9,True,2,14,-12,loss,208932,108,1771878,2017
0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/05/2017,away,12560,528,Oregon St.,9,True,1,4,-3,loss,209083,108,1771878,2017
1,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2017,away,12560,529,Oregon,9,True,2,7,-5,loss,209416,108,1771878,2017
3,4,3,0,0,6,1,3,1,0,0,0,1,0,0,0,0,0,03/08/2017,home,12560,539,Penn St.,9,True,10,2,8,win,209805,108,1771878,2017
0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/10/2017,home,12560,164,UConn,9,True,4,7,-3,loss,210196,108,1771878,2017
1,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,03/11/2017,home,12560,164,UConn,9,True,6,9,-3,loss,210526,108,1771878,2017
0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,03/12/2017,home,12560,164,UConn,9,True,8,7,1,win,210946,108,1771878,2017
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2017,home,12560,610,Saint Mary's (CA),9,True,2,5,-3,loss,211340,108,1771878,2017
1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2017,away,12560,169,Creighton,9,True,12,1,11,win,214402,108,1771878,2017
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/27/2017,away,12560,169,Creighton,9,True,1,2,-1,loss,214700,108,1771878,2017
0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,03/28/2017,away,12560,169,Creighton,9,True,3,4,-1,loss,214771,108,1771878,2017
0,4,2,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,03/31/2017,home,12560,101,CSUN,9,True,8,2,6,win,215346,108,1771878,2017
0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,04/01/2017,home,12560,101,CSUN,9,True,2,4,-2,loss,215546,108,1771878,2017
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2017,home,12560,101,CSUN,9,True,7,5,2,win,216136,108,1771878,2017
2,4,1,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,04/04/2017,home,12560,102,Sacramento St.,9,True,7,6,1,win,216712,108,1771878,2017
0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,04/07/2017,away,12560,97,Cal St. Fullerton,9,True,0,6,-6,loss,217180,108,1771878,2017
