date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,home,12080,418,Michigan,9,True,3,2,1,win,3 - 2,404775,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/14/2015,home,12080,418,Michigan,9,True,7,2,5,win,7 - 2,405007,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/15/2015,home,12080,418,Michigan,10,True,3,5,-2,loss,3 - 5,405424,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/17/2015,home,12080,541,Pepperdine,9,True,3,2,1,win,3 - 2,405559,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/20/2015,home,12080,30024,Utah Valley,9,True,6,2,4,win,6 - 2,405730,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/21/2015,home,12080,30024,Utah Valley,9,True,4,2,2,win,4 - 2,405911,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/22/2015,home,12080,30024,Utah Valley,9,True,3,8,-5,loss,3 - 8,406268,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/24/2015,away,12080,110,UCLA,9,True,0,1,-1,loss,0 - 1,406376,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/27/2015,home,12080,782,Wichita St.,9,True,7,0,7,win,7 - 0,406567,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
02/28/2015,home,12080,782,Wichita St.,9,True,5,2,3,win,5 - 2,406745,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/01/2015,home,12080,782,Wichita St.,9,True,4,0,4,win,4 - 0,407090,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/03/2015,home,12080,370,LMU (CA),9,True,6,7,-1,loss,6 - 7,407332,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/06/2015,away,12080,28,Arizona St.,9,True,4,6,-2,loss,4 - 6,407614,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/07/2015,away,12080,28,Arizona St.,9,True,4,2,2,win,4 - 2,407813,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/08/2015,away,12080,28,Arizona St.,9,True,3,9,-6,loss,3 - 9,408285,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/10/2015,home,12080,626,San Diego St.,9,True,1,16,-15,loss,1 - 16,408878,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/11/2015,home,12080,249,George Washington,9,True,6,0,6,win,6 - 0,409067,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/20/2015,home,12080,97,Cal St. Fullerton,12,True,4,3,1,win,4 - 3,411319,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/21/2015,home,12080,97,Cal St. Fullerton,10,True,1,2,-1,loss,1 - 2,411621,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/22/2015,home,12080,97,Cal St. Fullerton,9,True,6,1,5,win,6 - 1,412178,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/27/2015,away,12080,104,UC Santa Barbara,9,True,2,0,2,win,2 - 0,413129,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/28/2015,away,12080,104,UC Santa Barbara,9,True,1,3,-2,loss,1 - 3,413373,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/29/2015,away,12080,104,UC Santa Barbara,9,True,2,4,-2,loss,2 - 4,413890,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
03/31/2015,home,12080,465,UNLV,9,True,5,4,1,win,5 - 4,414537,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/02/2015,home,12080,101,CSUN,9,True,3,2,1,win,3 - 2,414971,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/03/2015,home,12080,101,CSUN,9,True,1,0,1,win,1 - 0,415228,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/04/2015,home,12080,101,CSUN,9,True,8,1,7,win,8 - 1,415626,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/06/2015,away,12080,626,San Diego St.,9,True,10,5,5,win,10 - 5,416349,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/10/2015,away,12080,109,UC Irvine,12,True,0,1,-1,loss,0 - 1,417233,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/11/2015,away,12080,109,UC Irvine,9,True,4,10,-6,loss,4 - 10,417946,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/12/2015,away,12080,109,UC Irvine,9,True,5,0,5,win,5 - 0,418471,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/14/2015,away,12080,627,San Diego,9,True,1,6,-5,loss,1 - 6,418574,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/17/2015,home,12080,111,UC Riverside,9,True,2,3,-1,loss,2 - 3,419246,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/18/2015,home,12080,111,UC Riverside,10,True,4,3,1,win,4 - 3,419554,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/19/2015,home,12080,111,UC Riverside,9,True,10,1,9,win,10 - 1,420310,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/21/2015,away,12080,370,LMU (CA),9,True,2,4,-2,loss,2 - 4,420715,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/24/2015,away,12080,90,Cal Poly,9,True,1,6,-5,loss,1 - 6,421351,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/25/2015,away,12080,90,Cal Poly,12,True,3,4,-1,loss,3 - 4,421653,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/26/2015,away,12080,90,Cal Poly,10,True,12,11,1,win,12 - 11,422247,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
04/28/2015,home,12080,110,UCLA,13,True,2,1,1,win,2 - 1,422834,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/01/2015,home,12080,277,Hawaii,9,True,4,7,-3,loss,4 - 7,423330,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/02/2015,home,12080,277,Hawaii,9,True,0,1,-1,loss,0 - 1,423612,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/03/2015,home,12080,277,Hawaii,9,True,2,6,-4,loss,2 - 6,424156,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/05/2015,away,12080,465,UNLV,9,True,12,7,5,win,12 - 7,424421,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/08/2015,away,12080,306,Indiana,9,True,12,5,7,win,12 - 5,424674,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/09/2015,away,12080,306,Indiana,9,True,2,7,-5,loss,2 - 7,424908,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/10/2015,away,12080,306,Indiana,9,True,5,8,-3,loss,5 - 8,425156,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/12/2015,home,12080,627,San Diego,9,True,0,5,-5,loss,0 - 5,425327,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/15/2015,home,12080,108,UC Davis,9,True,4,3,1,win,4 - 3,425567,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/16/2015,home,12080,108,UC Davis,9,True,4,2,2,win,4 - 2,425766,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/17/2015,home,12080,108,UC Davis,9,True,9,8,1,win,9 - 8,425926,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/21/2015,away,12080,97,Cal St. Fullerton,9,True,2,4,-2,loss,2 - 4,426046,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/22/2015,away,12080,97,Cal St. Fullerton,9,True,0,4,-4,loss,0 - 4,426133,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
05/23/2015,away,12080,97,Cal St. Fullerton,9,True,3,5,-2,loss,3 - 5,426213,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542214,2015
