R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,02/02/2024,home,16580,1199,Mars Hill,9,True,5,1,4,win,4524973,30052,2693823,2024,2
0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,02/03/2024,home,16580,1199,Mars Hill,9,True,12,4,8,win,4525032,30052,2693823,2024,2
1,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,02/04/2024,home,16580,1199,Mars Hill,9,True,7,14,-7,loss,4525101,30052,2693823,2024,2
1,4,1,1,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,02/09/2024,home,16580,19117,Salem (WV),9,True,12,2,10,win,5067761,30052,2693823,2024,2
0,4,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,02/09/2024,home,16580,19117,Salem (WV),9,True,8,4,4,win,5067773,30052,2693823,2024,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/10/2024,home,16580,19117,Salem (WV),9,True,5,4,1,win,4525312,30052,2693823,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2024,away,16580,30058,Claflin,9,True,17,0,17,win,4530203,30052,2693823,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2024,away,16580,766,West Ga.,9,True,6,2,4,win,4525416,30052,2693823,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/17/2024,home,16580,30259,USC Beaufort,9,True,6,2,4,win,4531772,30052,2693823,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/30/2024,home,16580,1097,Ga. Southwestern,9,True,5,8,-3,loss,4534509,30052,2693823,2024,2
1,2,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,04/02/2024,home,16580,11740,West Florida,9,True,9,3,6,win,4534918,30052,2693823,2024,2
