date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,331,Kent St.,9,True,13,8,5,win,13 - 8,5207913,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
02/19/2022,home,15860,129,Central Mich.,9,True,8,4,4,win,8 - 4,5210090,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
02/20/2022,home,15860,331,Kent St.,9,True,1,2,-1,loss,1 - 2,5211460,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
02/21/2022,home,15860,768,West Virginia,9,True,9,7,2,win,9 - 7,5212055,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
02/25/2022,home,15860,587,Rutgers,9,True,15,10,5,win,15 - 10,5288502,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
02/26/2022,home,15860,301,Illinois,9,True,6,2,4,win,6 - 2,5217638,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
02/27/2022,home,15860,47,Ball St.,9,True,7,2,5,win,7 - 2,5218149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
02/28/2022,home,15860,47,Ball St.,9,True,9,6,3,win,9 - 6,5219511,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/02/2022,away,15860,460,UNCW,9,True,4,9,-5,loss,4 - 9,5221153,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/04/2022,away,15860,457,North Carolina,9,True,3,4,-1,loss,3 - 4,5223144,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/05/2022,away,15860,457,North Carolina,9,True,0,4,-4,loss,0 - 4,5225157,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/06/2022,away,15860,457,North Carolina,10,True,3,4,-1,loss,3 - 4,5226504,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/08/2022,home,15860,749,Wake Forest,9,True,4,3,1,win,4 - 3,5228972,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/11/2022,home,15860,812,Xavier,9,True,5,9,-4,loss,5 - 9,5230874,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/13/2022,home,15860,812,Xavier,9,True,6,4,2,win,6 - 4,5237144,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/13/2022,home,15860,812,Xavier,9,True,8,4,4,win,8 - 4,5237146,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/18/2022,home,15860,498,ULM,9,True,2,3,-1,loss,2 - 3,5238279,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/19/2022,home,15860,498,ULM,9,True,9,4,5,win,9 - 4,5238898,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/22/2022,away,15860,147,Clemson,9,True,16,7,9,win,16 - 7,5243187,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/25/2022,away,15860,670,Texas St.,9,True,4,7,-3,loss,4 - 7,5245868,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/26/2022,away,15860,670,Texas St.,9,True,7,5,2,win,7 - 5,5247042,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/27/2022,away,15860,670,Texas St.,9,True,9,13,-4,loss,9 - 13,5248135,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
03/30/2022,away,15860,749,Wake Forest,9,True,4,8,-4,loss,4 - 8,5250519,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
04/01/2022,away,15860,30,Arkansas St.,9,True,4,0,4,win,4 - 0,5251847,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
04/02/2022,away,15860,30,Arkansas St.,9,True,5,4,1,win,5 - 4,5254037,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
04/03/2022,away,15860,30,Arkansas St.,9,True,16,8,8,win,16 - 8,5254823,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
04/06/2022,home,15860,1014,Col. of Charleston,9,True,7,2,5,win,7 - 2,5287369,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655533,2022
