date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,48,Charleston So.,9,True,4,17,-13,loss,4 - 17,657878,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
02/16/2013,away,11320,48,Charleston So.,9,True,5,1,4,win,5 - 1,658134,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
02/17/2013,away,11320,48,Charleston So.,9,True,5,6,-1,loss,5 - 6,658611,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
02/20/2013,away,11320,367,Louisville,9,True,6,17,-11,loss,6 - 17,658798,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
02/23/2013,home,11320,725,Army West Point,9,True,8,6,2,win,8 - 6,659452,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
02/24/2013,away,11320,792,Winthrop,9,True,7,6,1,win,7 - 6,659498,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
02/27/2013,away,11320,334,Kentucky,9,True,2,6,-4,loss,2 - 6,660022,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/05/2013,away,11320,768,West Virginia,9,True,1,2,-1,loss,1 - 2,661403,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/08/2013,home,11320,692,Tennessee Tech,9,True,1,5,-4,loss,1 - 5,661938,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/09/2013,home,11320,692,Tennessee Tech,9,True,18,7,11,win,18 - 7,662259,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/10/2013,home,11320,692,Tennessee Tech,9,True,4,5,-1,loss,4 - 5,662794,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/12/2013,away,11320,244,Furman,9,True,3,7,-4,loss,3 - 7,663184,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/13/2013,away,11320,769,Western Caro.,9,True,7,11,-4,loss,7 - 11,663406,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/15/2013,away,11320,654,Southeast Mo. St.,9,True,6,8,-2,loss,6 - 8,663776,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/16/2013,away,11320,654,Southeast Mo. St.,9,True,3,5,-2,loss,3 - 5,664461,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/16/2013,away,11320,654,Southeast Mo. St.,9,True,7,1,6,win,7 - 1,664591,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/22/2013,home,11320,14927,Belmont,9,True,1,14,-13,loss,1 - 14,665689,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/23/2013,home,11320,14927,Belmont,9,True,0,1,-1,loss,0 - 1,666181,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/23/2013,home,11320,14927,Belmont,9,True,6,13,-7,loss,6 - 13,666426,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/26/2013,home,11320,768,West Virginia,9,True,9,16,-7,loss,9 - 16,666914,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/28/2013,away,11320,659,Southern Ill.,9,True,2,6,-4,loss,2 - 6,667231,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/29/2013,away,11320,659,Southern Ill.,10,True,3,4,-1,loss,3 - 4,667473,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
03/30/2013,away,11320,659,Southern Ill.,9,True,1,4,-3,loss,1 - 4,667982,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/02/2013,home,11320,27,App State,9,True,6,9,-3,loss,6 - 9,668737,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/03/2013,home,11320,388,Marshall,9,True,10,3,7,win,10 - 3,669060,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/05/2013,away,11320,444,Morehead St.,9,True,5,4,1,win,5 - 4,669358,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/06/2013,away,11320,444,Morehead St.,9,True,18,6,12,win,18 - 6,669627,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/07/2013,away,11320,444,Morehead St.,9,True,30,14,16,win,30 - 14,670412,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/10/2013,away,11320,519,Ohio,9,True,3,10,-7,loss,3 - 10,671215,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/12/2013,home,11320,695,UT Martin,9,True,30,4,26,win,30 - 4,671551,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/13/2013,home,11320,695,UT Martin,9,True,7,3,4,win,7 - 3,671752,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/14/2013,home,11320,695,UT Martin,9,True,1,5,-4,loss,1 - 5,672503,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/16/2013,home,11320,414,Miami (OH),9,True,2,19,-17,loss,2 - 19,673005,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/17/2013,away,11320,414,Miami (OH),9,True,5,6,-1,loss,5 - 6,673235,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/19/2013,away,11320,660,SIUE,9,True,5,2,3,win,5 - 2,673560,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/20/2013,away,11320,660,SIUE,14,True,7,5,2,win,7 - 5,673764,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/21/2013,away,11320,660,SIUE,9,True,6,2,4,win,6 - 2,674478,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/23/2013,away,11320,306,Indiana,9,True,2,5,-3,loss,2 - 5,675011,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/26/2013,home,11320,43,Austin Peay,9,True,2,1,1,win,2 - 1,675802,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/26/2013,home,11320,43,Austin Peay,9,True,8,10,-2,loss,8 - 10,675854,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
04/27/2013,home,11320,43,Austin Peay,10,True,6,9,-3,loss,6 - 9,675888,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/01/2013,home,11320,388,Marshall,9,True,4,7,-3,loss,4 - 7,677361,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/03/2013,away,11320,201,Eastern Ill.,9,True,4,0,4,win,4 - 0,677466,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/05/2013,away,11320,201,Eastern Ill.,9,True,10,6,4,win,10 - 6,678169,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/07/2013,home,11320,367,Louisville,9,True,0,4,-4,loss,0 - 4,678564,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/11/2013,home,11320,315,Jacksonville St.,9,True,4,9,-5,loss,4 - 9,679148,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/11/2013,home,11320,315,Jacksonville St.,9,True,9,10,-1,loss,9 - 10,679179,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/12/2013,home,11320,315,Jacksonville St.,9,True,14,6,8,win,14 - 6,679278,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/14/2013,home,11320,175,Dayton,9,True,11,14,-3,loss,11 - 14,679407,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/16/2013,away,11320,454,Murray St.,9,True,3,1,2,win,3 - 1,679538,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/17/2013,away,11320,454,Murray St.,10,True,9,7,2,win,9 - 7,679719,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
05/18/2013,away,11320,454,Murray St.,9,True,8,9,-1,loss,8 - 9,679921,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429556,2013
