date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,502,Northern Colo.,9,True,11,0,11,win,11 - 0,292448,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
02/20/2016,home,12360,502,Northern Colo.,9,True,17,2,15,win,17 - 2,292693,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
02/21/2016,home,12360,502,Northern Colo.,9,True,3,4,-1,loss,3 - 4,293153,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
02/24/2016,away,12360,527,Oral Roberts,9,True,4,6,-2,loss,4 - 6,293472,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
02/26/2016,away,12360,473,New Mexico,9,True,7,17,-10,loss,7 - 17,293523,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
02/27/2016,away,12360,473,New Mexico,9,True,4,8,-4,loss,4 - 8,293778,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
02/28/2016,away,12360,473,New Mexico,9,True,6,8,-2,loss,6 - 8,294297,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/01/2016,home,12360,464,Omaha,9,True,5,4,1,win,5 - 4,294703,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/04/2016,home,12360,624,Sam Houston,9,True,11,15,-4,loss,11 - 15,295014,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/05/2016,home,12360,624,Sam Houston,9,True,2,0,2,win,2 - 0,295266,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/06/2016,home,12360,624,Sam Houston,9,True,8,13,-5,loss,8 - 13,295801,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/08/2016,away,12360,522,Oklahoma,9,True,2,4,-2,loss,2 - 4,296353,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/11/2016,away,12360,97,Cal St. Fullerton,9,True,1,9,-8,loss,1 - 9,296862,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/12/2016,away,12360,97,Cal St. Fullerton,9,True,0,5,-5,loss,0 - 5,297206,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/13/2016,away,12360,97,Cal St. Fullerton,9,True,1,7,-6,loss,1 - 7,297769,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/15/2016,home,12360,494,North Dakota,9,True,16,3,13,win,16 - 3,298149,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/18/2016,away,12360,463,Nebraska,9,True,17,5,12,win,17 - 5,298660,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/19/2016,away,12360,463,Nebraska,9,True,0,4,-4,loss,0 - 4,299016,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/20/2016,away,12360,463,Nebraska,9,True,3,7,-4,loss,3 - 7,299573,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/22/2016,home,12360,521,Oklahoma St.,9,True,0,17,-17,loss,0 - 17,299993,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/24/2016,home,12360,90,Cal Poly,9,True,6,0,6,win,6 - 0,300410,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/25/2016,home,12360,90,Cal Poly,9,True,2,7,-5,loss,2 - 7,300626,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/26/2016,home,12360,90,Cal Poly,9,True,6,7,-1,loss,6 - 7,301052,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
03/29/2016,home,12360,676,SFA,9,True,10,2,8,win,10 - 2,301759,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751410,2016
