R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,02/18/2023,away,16340,12830,Tusculum,9,True,0,23,-23,loss,2408874,174,2684502,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/04/2023,home,16340,354,Lewis,9,True,0,27,-27,loss,2393018,174,2684502,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/05/2023,neutral,16340,27854,Minn.-Crookston,9,True,2,16,-14,loss,2393411,174,2684502,2023,2
0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,03/06/2023,neutral,16340,27854,Minn.-Crookston,9,True,0,4,-4,loss,2393676,174,2684502,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2023,neutral,16340,427,Minn. Duluth,9,True,0,17,-17,loss,2394022,174,2684502,2023,2
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/09/2023,neutral,16340,790,Winona St.,9,True,2,12,-10,loss,2394120,174,2684502,2023,2
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/10/2023,neutral,16340,427,Minn. Duluth,9,True,5,15,-10,loss,2394299,174,2684502,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/11/2023,away,16340,1059,D'Youville,9,True,2,4,-2,loss,2394609,174,2684502,2023,2
0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,03/15/2023,away,16340,0,West Va. Tech,9,True,7,10,-3,loss,2395642,174,2684502,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/20/2023,home,16340,30126,Notre Dame (OH),9,True,1,7,-6,loss,2396408,174,2684502,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/21/2023,home,16340,934,Alderson Broaddus,9,True,2,1,1,win,2396799,174,2684502,2023,2
1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/21/2023,home,16340,934,Alderson Broaddus,9,True,5,3,2,win,2409683,174,2684502,2023,2
1,4,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,03/26/2023,away,16340,1438,West Liberty,9,True,1,4,-3,loss,2426212,174,2684502,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/26/2023,away,16340,1438,West Liberty,9,True,3,10,-7,loss,2426313,174,2684502,2023,2
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,04/10/2023,away,16340,1028,Concord,9,True,5,7,-2,loss,2400459,174,2684502,2023,2
0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,04/10/2023,away,16340,1028,Concord,9,True,2,7,-5,loss,2409521,174,2684502,2023,2
1,2,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,04/15/2023,home,16340,1013,Charleston (WV),9,True,3,18,-15,loss,2410081,174,2684502,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,04/19/2023,home,16340,19117,Salem (WV),9,True,4,8,-4,loss,2403085,174,2684502,2023,2
0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,04/23/2023,away,16340,1098,Glenville St.,9,True,0,8,-8,loss,2404261,174,2684502,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,04/23/2023,away,16340,1098,Glenville St.,9,True,0,6,-6,loss,2410797,174,2684502,2023,2
1,4,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,04/24/2023,away,16340,1098,Glenville St.,9,True,8,9,-1,loss,2403843,174,2684502,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,04/25/2023,home,16340,985,Bluefield St.,9,True,3,9,-6,loss,2400133,174,2684502,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/25/2023,away,16340,985,Bluefield St.,9,True,3,11,-8,loss,2404373,174,2684502,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,04/27/2023,home,16340,1439,West Virginia St.,9,True,2,16,-14,loss,2431397,174,2684502,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/27/2023,home,16340,1439,West Virginia St.,9,True,0,9,-9,loss,2431398,174,2684502,2023,2
1,4,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,04/29/2023,home,16340,1439,West Virginia St.,8,True,5,8,-3,loss,2405337,174,2684502,2023,2
1,3,1,0,0,4,1,3,0,0,0,0,2,0,0,0,0,0,0,04/29/2023,home,16340,1439,West Virginia St.,9,True,4,1,3,win,2411339,174,2684502,2023,2
