date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/18/2017,away,12560,94,CSU Bakersfield,9,True,5,6,-1,loss,5 - 6,206331,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
02/18/2017,away,12560,94,CSU Bakersfield,9,True,7,5,2,win,7 - 5,206356,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
02/19/2017,away,12560,94,CSU Bakersfield,9,True,15,3,12,win,15 - 3,206418,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
02/23/2017,home,12560,518,Ohio St.,9,True,12,0,12,win,12 - 0,206878,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
02/24/2017,home,12560,463,Nebraska,9,True,7,5,2,win,7 - 5,207128,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
02/25/2017,home,12560,518,Ohio St.,9,True,6,4,2,win,6 - 4,207548,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
02/26/2017,home,12560,463,Nebraska,9,True,3,4,-1,loss,3 - 4,207874,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/03/2017,away,12560,706,UTSA,9,True,17,3,14,win,17 - 3,208483,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/03/2017,away,12560,706,UTSA,9,True,3,8,-5,loss,3 - 8,208490,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/05/2017,away,12560,706,UTSA,9,True,7,1,6,win,7 - 1,209076,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/10/2017,home,12560,472,New Mexico St.,9,True,5,1,4,win,5 - 1,210106,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/11/2017,home,12560,472,New Mexico St.,9,True,5,1,4,win,5 - 1,210470,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/12/2017,home,12560,472,New Mexico St.,9,True,0,3,-3,loss,0 - 3,210878,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/15/2017,away,12560,466,Nevada,9,True,4,9,-5,loss,4 - 9,211461,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/18/2017,away,12560,756,Washington,9,True,1,3,-2,loss,1 - 3,212436,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/18/2017,away,12560,756,Washington,10,True,3,4,-1,loss,3 - 4,212449,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/19/2017,away,12560,756,Washington,9,True,1,4,-3,loss,1 - 4,212573,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/22/2017,home,12560,30024,Utah Valley,9,True,7,9,-2,loss,7 - 9,213188,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/25/2017,away,12560,674,Stanford,9,True,4,0,4,win,4 - 0,214235,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/25/2017,away,12560,674,Stanford,9,True,4,6,-2,loss,4 - 6,214296,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/26/2017,away,12560,674,Stanford,9,True,1,5,-4,loss,1 - 5,214441,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/28/2017,home,12560,77,BYU,9,True,6,11,-5,loss,6 - 11,214768,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
03/31/2017,home,12560,529,Oregon,9,True,1,11,-10,loss,1 - 11,215262,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/01/2017,home,12560,529,Oregon,9,True,11,5,6,win,11 - 5,215487,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/02/2017,home,12560,529,Oregon,9,True,13,1,12,win,13 - 1,216046,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/07/2017,away,12560,528,Oregon St.,9,True,4,5,-1,loss,4 - 5,217128,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/08/2017,away,12560,528,Oregon St.,16,True,4,5,-1,loss,4 - 5,217356,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/09/2017,away,12560,528,Oregon St.,9,True,1,5,-4,loss,1 - 5,218080,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/13/2017,home,12560,107,California,9,True,9,3,6,win,9 - 3,219068,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/14/2017,home,12560,107,California,9,True,16,8,8,win,16 - 8,219312,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/15/2017,home,12560,107,California,9,True,7,8,-1,loss,7 - 8,219817,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/20/2017,away,12560,29,Arizona,9,True,12,5,7,win,12 - 5,221080,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/21/2017,away,12560,29,Arizona,9,True,7,3,4,win,7 - 3,221307,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/22/2017,away,12560,29,Arizona,9,True,4,2,2,win,4 - 2,221536,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/25/2017,away,12560,30024,Utah Valley,9,True,23,5,18,win,23 - 5,222612,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/27/2017,home,12560,754,Washington St.,10,True,2,1,1,win,2 - 1,222966,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/28/2017,home,12560,754,Washington St.,9,True,1,10,-9,loss,1 - 10,223075,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
04/29/2017,home,12560,754,Washington St.,9,True,4,5,-1,loss,4 - 5,223485,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
05/04/2017,home,12560,111,UC Riverside,9,True,7,3,4,win,7 - 3,224661,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
05/05/2017,home,12560,111,UC Riverside,9,True,2,6,-4,loss,2 - 6,224760,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
05/06/2017,home,12560,111,UC Riverside,9,True,5,7,-2,loss,5 - 7,224981,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
05/09/2017,away,12560,77,BYU,13,True,7,6,1,win,7 - 6,225813,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642825,2017
