R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/03/2017,away,12560,1015,Christian Brothers,9,True,5,6,-1,loss,205064,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/04/2017,away,12560,1015,Christian Brothers,9,True,5,1,4,win,205131,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/05/2017,away,12560,1015,Christian Brothers,9,True,6,8,-2,loss,205280,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/10/2017,away,12560,358,West Ala.,9,True,1,2,-1,loss,205398,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/11/2017,away,12560,429,Mississippi Col.,9,True,12,4,8,win,205484,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/11/2017,away,12560,429,Mississippi Col.,9,True,8,1,7,win,205528,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/12/2017,away,12560,429,Mississippi Col.,9,True,15,3,12,win,205632,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,41,Augustana (SD),9,True,2,0,2,win,206119,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,41,Augustana (SD),9,True,2,3,-1,loss,206190,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2017,home,12560,41,Augustana (SD),9,True,7,2,5,win,206445,30136,1757234,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2017,home,12560,9012,Mo. Southern St.,9,True,7,12,-5,loss,206951,30136,1757234,2017
