date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,553,Prairie View,9,True,7,0,7,win,7 - 0,292628,366,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1438832,2016
02/20/2016,home,12360,665,Southern U.,9,True,15,0,15,win,15 - 0,293013,366,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1438832,2016
02/21/2016,away,12360,474,New Orleans,9,True,6,9,-3,loss,6 - 9,293372,366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
02/24/2016,home,12360,671,Louisiana,9,True,6,2,4,win,6 - 2,293461,366,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1438832,2016
02/26/2016,home,12360,702,UT Arlington,9,True,8,3,5,win,8 - 3,293573,366,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1438832,2016
02/27/2016,home,12360,702,UT Arlington,9,True,12,8,4,win,12 - 8,293816,366,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1438832,2016
02/28/2016,home,12360,702,UT Arlington,9,True,4,5,-1,loss,4 - 5,294345,366,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/02/2016,away,12360,31,Arkansas,9,True,3,2,1,win,3 - 2,294896,366,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/04/2016,home,12360,735,Valparaiso,9,True,3,8,-5,loss,3 - 8,295036,366,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1438832,2016
03/05/2016,home,12360,735,Valparaiso,9,True,7,2,5,win,7 - 2,295279,366,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/06/2016,home,12360,735,Valparaiso,9,True,7,5,2,win,7 - 5,295825,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/08/2016,away,12360,365,LSU,9,True,3,6,-3,loss,3 - 6,296342,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/16/2016,home,12360,17,Alcorn,9,True,15,4,11,win,15 - 4,298390,366,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1438832,2016
03/18/2016,away,12360,9,UAB,9,True,0,7,-7,loss,0 - 7,298765,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/19/2016,away,12360,9,UAB,9,True,8,10,-2,loss,8 - 10,299092,366,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/20/2016,away,12360,9,UAB,9,True,5,4,1,win,5 - 4,299671,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/22/2016,away,12360,498,ULM,9,True,7,1,6,win,7 - 1,299973,366,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1438832,2016
03/24/2016,home,12360,458,Charlotte,9,True,3,2,1,win,3 - 2,300429,366,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/25/2016,home,12360,458,Charlotte,9,True,5,2,3,win,5 - 2,300656,366,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1438832,2016
03/26/2016,home,12360,458,Charlotte,9,True,4,7,-3,loss,4 - 7,301076,366,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1438832,2016
03/29/2016,home,12360,261,Grambling,9,True,10,2,8,win,10 - 2,301783,366,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1438832,2016
04/01/2016,away,12360,388,Marshall,9,True,4,7,-3,loss,4 - 7,302336,366,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
04/02/2016,away,12360,388,Marshall,9,True,10,6,4,win,10 - 6,302598,366,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1438832,2016
04/03/2016,away,12360,388,Marshall,9,True,4,10,-6,loss,4 - 10,303190,366,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1438832,2016
04/06/2016,away,12360,32,Little Rock,9,True,7,4,3,win,7 - 4,303768,366,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1438832,2016
04/08/2016,away,12360,772,Western Ky.,9,True,3,6,-3,loss,3 - 6,304016,366,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1438832,2016
04/09/2016,away,12360,772,Western Ky.,9,True,12,9,3,win,12 - 9,304322,366,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1438832,2016
04/10/2016,away,12360,772,Western Ky.,9,True,3,1,2,win,3 - 1,304823,366,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1438832,2016
04/13/2016,away,12360,402,McNeese,9,True,1,3,-2,loss,1 - 3,305609,366,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
04/15/2016,home,12360,231,FIU,9,True,0,1,-1,loss,0 - 1,306009,366,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1438832,2016
04/16/2016,home,12360,231,FIU,9,True,6,1,5,win,6 - 1,306299,366,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1438832,2016
04/17/2016,home,12360,231,FIU,9,True,5,0,5,win,5 - 0,307059,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1438832,2016
04/20/2016,home,12360,261,Grambling,9,True,7,3,4,win,7 - 3,307943,366,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1438832,2016
04/22/2016,home,12360,523,Old Dominion,9,True,11,4,7,win,11 - 4,308118,366,1,3,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1438832,2016
04/23/2016,home,12360,523,Old Dominion,9,True,2,4,-2,loss,2 - 4,308395,366,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
04/24/2016,home,12360,523,Old Dominion,9,True,12,0,12,win,12 - 0,309163,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
04/26/2016,home,12360,402,McNeese,9,True,9,7,2,win,9 - 7,309584,366,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1438832,2016
04/27/2016,away,12360,671,Louisiana,9,True,6,3,3,win,6 - 3,309796,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
04/29/2016,away,12360,706,UTSA,9,True,4,2,2,win,4 - 2,310029,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
04/30/2016,away,12360,706,UTSA,9,True,14,9,5,win,14 - 9,310384,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438832,2016
05/01/2016,away,12360,706,UTSA,11,True,4,5,-1,loss,4 - 5,310982,366,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1438832,2016
