R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,02/29/2020,neutral,15204,15,Albion,9,True,7,11,-4,loss,1832653,806,1894968,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,296,Benedictine (IL),9,True,5,4,1,win,1832998,806,1894968,2020
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/01/2020,neutral,15204,1192,Manchester,9,True,4,11,-7,loss,1969923,806,1894968,2020
2,2,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,03/08/2020,neutral,15204,276,Haverford,8,True,7,6,1,win,1834571,806,1894968,2020
1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,03/08/2020,neutral,15204,276,Haverford,9,True,10,3,7,win,1849008,806,1894968,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2020,neutral,15204,548,Plymouth St.,9,True,13,0,13,win,1971894,806,1894968,2020
1,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,03/09/2020,neutral,15204,642,Skidmore,9,True,12,5,7,win,1834786,806,1894968,2020
0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,03/11/2020,neutral,15204,724,Merchant Marine,9,True,12,3,9,win,1835096,806,1894968,2020
1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,03/12/2020,neutral,15204,582,Rockford,9,True,11,0,11,win,1835291,806,1894968,2020
2,4,2,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,03/13/2020,neutral,15204,582,Rockford,9,True,8,11,-3,loss,1835384,806,1894968,2020
