date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
03/01/2013,away,11320,786,William & Mary,9,True,5,7,-2,loss,5 - 7,660229,540,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/02/2013,away,11320,786,William & Mary,9,True,2,8,-6,loss,2 - 8,660626,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/02/2013,away,11320,786,William & Mary,9,True,10,4,6,win,10 - 4,660714,540,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1432596,2013
03/03/2013,away,11320,786,William & Mary,9,True,5,19,-14,loss,5 - 19,660955,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/05/2013,away,11320,193,Duke,9,True,6,0,6,win,6 - 0,661443,540,3,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1432596,2013
03/06/2013,away,11320,193,Duke,9,True,1,8,-7,loss,1 - 8,661616,540,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1432596,2013
03/08/2013,away,11320,792,Winthrop,9,True,6,4,2,win,6 - 4,661916,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/09/2013,away,11320,792,Winthrop,9,True,7,0,7,win,7 - 0,662231,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/10/2013,away,11320,792,Winthrop,9,True,2,5,-3,loss,2 - 5,662770,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/13/2013,away,11320,711,Towson,9,True,5,4,1,win,5 - 4,663445,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/16/2013,away,11320,249,George Washington,9,True,2,1,1,win,2 - 1,664376,540,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1432596,2013
03/16/2013,away,11320,249,George Washington,9,True,9,2,7,win,9 - 2,664514,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/17/2013,home,11320,249,George Washington,9,True,4,6,-2,loss,4 - 6,664883,540,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/17/2013,home,11320,249,George Washington,9,True,6,4,2,win,6 - 4,664922,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/20/2013,home,11320,739,Villanova,9,True,12,5,7,win,12 - 5,665367,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/23/2013,away,11320,342,Lafayette,9,True,12,5,7,win,12 - 5,666102,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/23/2013,away,11320,342,Lafayette,9,True,8,1,7,win,8 - 1,666310,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/24/2013,home,11320,342,Lafayette,9,True,7,6,1,win,7 - 6,666667,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
03/24/2013,home,11320,342,Lafayette,10,True,6,8,-2,loss,6 - 8,666713,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432596,2013
