R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/14/2020,away,15204,2743,UIW,9,True,0,5,-5,loss,1830352,72,1978888,2020
0,4,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,02/15/2020,away,15204,2743,UIW,9,True,4,11,-7,loss,1830373,72,1978888,2020
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/16/2020,away,15204,2743,UIW,9,True,9,19,-10,loss,1830854,72,1978888,2020
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/20/2020,away,15204,419,Middle Tenn.,9,True,0,5,-5,loss,1831104,72,1978888,2020
0,5,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,02/21/2020,away,15204,28600,Lipscomb,9,True,7,10,-3,loss,1831286,72,1978888,2020
1,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,02/22/2020,away,15204,43,Austin Peay,9,True,11,4,7,win,1831589,72,1978888,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,14927,Belmont,9,True,7,8,-1,loss,1832011,72,1978888,2020
0,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,02/29/2020,away,15204,692,Tennessee Tech,9,True,6,3,3,win,1832410,72,1978888,2020
2,3,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,02/29/2020,away,15204,692,Tennessee Tech,9,True,11,6,5,win,1832857,72,1978888,2020
2,5,3,0,0,9,2,4,0,0,0,0,1,0,0,0,0,0,03/01/2020,away,15204,692,Tennessee Tech,9,True,16,1,15,win,1833207,72,1978888,2020
