date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/25/2022,away,15860,287,Houston Baptist,9,True,3,4,-1,loss,3 - 4,5217826,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
02/25/2022,away,15860,287,Houston Baptist,9,True,3,1,2,win,3 - 1,5215601,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
02/27/2022,away,15860,287,Houston Baptist,9,True,3,6,-3,loss,3 - 6,5218887,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/02/2022,home,15860,361,LIU,9,True,6,5,1,win,6 - 5,5221017,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/05/2022,home,15860,617,Saint Peter's,9,True,5,4,1,win,5 - 4,5223995,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/06/2022,home,15860,617,Saint Peter's,9,True,6,2,4,win,6 - 2,5226011,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/06/2022,home,15860,361,LIU,9,True,4,8,-4,loss,4 - 8,5226544,283,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2117608,2022
03/08/2022,home,15860,381,Manhattan,9,True,4,9,-5,loss,4 - 9,5228468,283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/11/2022,away,15860,249,George Washington,9,True,0,7,-7,loss,0 - 7,5285582,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/13/2022,away,15860,249,George Washington,9,True,2,0,2,win,2 - 0,5233230,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/13/2022,away,15860,249,George Washington,14,True,2,1,1,win,2 - 1,5233773,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/18/2022,home,15860,381,Manhattan,9,True,3,1,2,win,3 - 1,5237797,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
03/18/2022,home,15860,410,Merrimack,9,True,0,10,-10,loss,0 - 10,5237994,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117608,2022
