date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,328,Kansas,9,True,2,4,-2,loss,2 - 4,5213530,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
02/19/2022,home,15860,328,Kansas,9,True,1,12,-11,loss,1 - 12,5213559,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
02/20/2022,home,15860,328,Kansas,9,True,7,1,6,win,7 - 1,5211185,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
02/25/2022,home,15860,419,Middle Tenn.,9,True,7,4,3,win,7 - 4,5215772,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
02/26/2022,home,15860,419,Middle Tenn.,9,True,10,17,-7,loss,10 - 17,5216693,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
02/26/2022,away,15860,149,Coastal Carolina,9,True,2,6,-4,loss,2 - 6,5217638,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/04/2022,home,15860,513,Notre Dame,9,True,1,6,-5,loss,1 - 6,5230268,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/05/2022,home,15860,768,West Virginia,9,True,6,2,4,win,6 - 2,5225322,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/06/2022,home,15860,328,Kansas,9,True,7,10,-3,loss,7 - 10,5226472,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/08/2022,home,15860,201,Eastern Ill.,9,True,2,4,-2,loss,2 - 4,5228995,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/11/2022,away,15860,772,Western Ky.,9,True,12,7,5,win,12 - 7,5231129,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/13/2022,away,15860,772,Western Ky.,9,True,9,4,5,win,9 - 4,5233899,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/13/2022,away,15860,772,Western Ky.,9,True,2,4,-2,loss,2 - 4,5233892,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/15/2022,home,15860,87,Butler,9,True,13,4,9,win,13 - 4,5235716,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/18/2022,away,15860,659,Southern Ill.,9,True,11,10,1,win,11 - 10,5244358,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/19/2022,away,15860,659,Southern Ill.,9,True,4,11,-7,loss,4 - 11,5240251,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/20/2022,away,15860,659,Southern Ill.,10,True,5,7,-2,loss,5 - 7,5241084,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/23/2022,home,15860,778,Wheaton (IL),9,True,13,5,8,win,13 - 5,5244032,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/25/2022,away,15860,416,Michigan St.,9,True,11,3,8,win,11 - 3,5245646,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/25/2022,away,15860,416,Michigan St.,9,True,9,2,7,win,9 - 2,5245277,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/27/2022,away,15860,416,Michigan St.,9,True,3,5,-2,loss,3 - 5,5249040,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
03/29/2022,home,15860,434,Missouri,9,True,7,11,-4,loss,7 - 11,5249920,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/01/2022,home,15860,559,Purdue,9,True,8,1,7,win,8 - 1,5251838,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/02/2022,home,15860,559,Purdue,9,True,11,10,1,win,11 - 10,5253965,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/03/2022,home,15860,559,Purdue,9,True,11,8,3,win,11 - 8,5255130,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/05/2022,away,15860,299,Illinois St.,9,True,1,10,-9,loss,1 - 10,5256555,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/09/2022,away,15860,312,Iowa,9,True,2,4,-2,loss,2 - 4,5259500,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/09/2022,away,15860,312,Iowa,13,True,7,5,2,win,7 - 5,5260247,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/10/2022,away,15860,312,Iowa,9,True,9,5,4,win,9 - 5,5261507,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/12/2022,home,15860,299,Illinois St.,9,True,11,9,2,win,11 - 9,5263281,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/15/2022,home,15860,509,Northwestern,9,True,7,6,1,win,7 - 6,5266085,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/16/2022,home,15860,509,Northwestern,9,True,11,6,5,win,11 - 6,5267468,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/17/2022,home,15860,509,Northwestern,9,True,3,0,3,win,3 - 0,5267891,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
04/19/2022,away,15860,305,Indiana St.,9,True,6,12,-6,loss,6 - 12,5269100,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673112,2022
