date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,1014,Col. of Charleston,9,True,3,6,-3,loss,3 - 6,657969,812,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1420214,2013
02/16/2013,away,11320,1014,Col. of Charleston,9,True,6,5,1,win,6 - 5,658212,812,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1420214,2013
02/17/2013,away,11320,1014,Col. of Charleston,9,True,1,4,-3,loss,1 - 4,658533,812,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1420214,2013
02/22/2013,away,11320,9,UAB,9,True,3,4,-1,loss,3 - 4,658997,812,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420214,2013
02/23/2013,away,11320,9,UAB,9,True,2,4,-2,loss,2 - 4,659184,812,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1420214,2013
02/24/2013,away,11320,9,UAB,9,True,12,4,8,win,12 - 4,659590,812,4,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1420214,2013
03/01/2013,away,11320,253,Ga. Southern,9,True,11,4,7,win,11 - 4,660267,812,5,3,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1420214,2013
03/02/2013,away,11320,253,Ga. Southern,9,True,5,7,-2,loss,5 - 7,660532,812,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1420214,2013
03/03/2013,away,11320,253,Ga. Southern,9,True,3,9,-6,loss,3 - 9,661004,812,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1420214,2013
03/06/2013,away,11320,334,Kentucky,9,True,3,6,-3,loss,3 - 6,661633,812,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1420214,2013
03/08/2013,away,11320,419,Middle Tenn.,9,True,8,4,4,win,8 - 4,661956,812,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1420214,2013
03/09/2013,away,11320,419,Middle Tenn.,9,True,12,0,12,win,12 - 0,662282,812,4,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1420214,2013
03/10/2013,away,11320,419,Middle Tenn.,9,True,4,24,-20,loss,4 - 24,662815,812,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1420214,2013
03/12/2013,home,11320,81,Bryant,9,True,1,0,1,win,1 - 0,663171,812,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1420214,2013
03/15/2013,away,11320,367,Louisville,9,True,1,6,-5,loss,1 - 6,663881,812,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1420214,2013
03/16/2013,away,11320,367,Louisville,9,True,0,7,-7,loss,0 - 7,664453,812,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420214,2013
03/16/2013,away,11320,367,Louisville,9,True,6,8,-2,loss,6 - 8,664584,812,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1420214,2013
03/22/2013,away,11320,596,St. Bonaventure,9,True,12,3,9,win,12 - 3,665622,812,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1420214,2013
03/23/2013,away,11320,596,St. Bonaventure,9,True,11,2,9,win,11 - 2,666227,812,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1420214,2013
03/23/2013,away,11320,596,St. Bonaventure,9,True,15,0,15,win,15 - 0,666320,812,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1420214,2013
03/28/2013,away,11320,609,Saint Louis,11,True,3,4,-1,loss,3 - 4,667294,812,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1420214,2013
