R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,home,15204,30051,King (TN),9,True,13,8,5,win,1829656,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,home,15204,30051,King (TN),9,True,10,8,2,win,1848540,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/02/2020,home,15204,30051,King (TN),9,True,7,13,-6,loss,1829728,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/04/2020,away,15204,1174,Limestone,9,True,6,4,2,win,1829760,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/05/2020,home,15204,30193,Emmanuel (GA),9,True,5,9,-4,loss,1963628,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/12/2020,home,15204,1072,Erskine,9,True,7,4,3,win,1830118,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,39,Augusta,9,True,7,0,7,win,1830363,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,2746,Lake Erie,9,True,8,3,5,win,1830630,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,591,Saginaw Valley,9,True,2,8,-6,loss,1830674,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2020,away,15204,9223,North Greenville,9,True,12,11,1,win,1831070,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,1023,Coker,9,True,6,1,5,win,1831623,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,1023,Coker,8,True,7,10,-3,loss,1847694,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,1023,Coker,9,True,16,12,4,win,1968682,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2020,away,15204,30193,Emmanuel (GA),9,True,1,3,-2,loss,1832114,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2020,home,15204,2683,Belmont Abbey,9,True,5,13,-8,loss,1832228,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,1170,Lenoir-Rhyne,9,True,5,3,2,win,1832509,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,1170,Lenoir-Rhyne,9,True,5,10,-5,loss,1832793,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,1170,Lenoir-Rhyne,9,True,9,13,-4,loss,1849189,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,1462,Wingate,9,True,2,5,-3,loss,1833938,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,1462,Wingate,10,True,6,7,-1,loss,1834253,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,1462,Wingate,9,True,3,15,-12,loss,1847743,13028,2126758,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,9223,North Greenville,9,True,4,10,-6,loss,1834937,13028,2126758,2020
