R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/14/2020,home,15204,180,Delaware,9,True,8,4,4,win,1830351,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,180,Delaware,9,True,9,5,4,win,1830646,229,2308014,2020
1,3,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,02/16/2020,home,15204,180,Delaware,9,True,8,2,6,win,1830763,229,2308014,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/18/2020,home,15204,28755,FGCU,9,True,6,4,2,win,1831036,229,2308014,2020
2,3,2,1,0,6,1,4,1,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,62,Binghamton,9,True,9,8,1,win,1831378,229,2308014,2020
1,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,02/23/2020,home,15204,62,Binghamton,9,True,9,4,5,win,1968731,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,62,Binghamton,9,True,11,4,7,win,1968717,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,neutral,15204,700,Texas Tech,9,True,1,7,-6,loss,1832349,229,2308014,2020
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/28/2020,away,15204,234,Florida St.,9,True,1,5,-4,loss,1832493,229,2308014,2020
1,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,02/29/2020,away,15204,234,Florida St.,9,True,6,16,-10,loss,1832838,229,2308014,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/03/2020,home,15204,235,Florida,9,True,3,7,-4,loss,1833355,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,home,15204,415,Miami (FL),9,True,11,2,9,win,1833614,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,500,Northeastern,9,True,4,2,2,win,1833965,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,500,Northeastern,9,True,7,10,-3,loss,1834365,229,2308014,2020
1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/08/2020,home,15204,500,Northeastern,9,True,1,6,-5,loss,1834533,229,2308014,2020
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/10/2020,home,15204,540,Penn,9,True,5,0,5,win,1835041,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2020,home,15204,0,0.0,9,True,5,0,5,win,1835041,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,5,0,5,win,1835041,229,2308014,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,5,0,5,win,1835041,229,2308014,2020
