date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,96,Fresno St.,9,True,1,8,-7,loss,1 - 8,657867,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
02/16/2013,away,11320,96,Fresno St.,9,True,8,1,7,win,8 - 1,658119,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
02/17/2013,away,11320,96,Fresno St.,9,True,11,3,8,win,11 - 3,658444,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
02/22/2013,home,11320,629,San Francisco,9,True,6,1,5,win,6 - 1,658983,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
02/23/2013,home,11320,629,San Francisco,9,True,1,4,-3,loss,1 - 4,659298,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
02/23/2013,home,11320,629,San Francisco,10,True,5,11,-6,loss,5 - 11,659362,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
02/24/2013,home,11320,629,San Francisco,9,True,6,2,4,win,6 - 2,659561,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
02/26/2013,home,11320,110,UCLA,9,True,3,12,-9,loss,3 - 12,659927,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/01/2013,home,11320,630,San Jose St.,9,True,5,4,1,win,5 - 4,660245,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/02/2013,home,11320,630,San Jose St.,9,True,7,2,5,win,7 - 2,660500,104,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1438206,2013
03/03/2013,home,11320,630,San Jose St.,10,True,2,1,1,win,2 - 1,660973,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/04/2013,home,11320,610,Saint Mary's (CA),9,True,10,1,9,win,10 - 1,661264,104,2,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,1438206,2013
03/08/2013,away,11320,703,Texas,9,True,1,5,-4,loss,1 - 5,661864,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/09/2013,away,11320,703,Texas,9,True,2,3,-1,loss,2 - 3,662154,104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1438206,2013
03/10/2013,away,11320,703,Texas,9,True,6,11,-5,loss,6 - 11,662717,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/12/2013,home,11320,513,Notre Dame,9,True,7,2,5,win,7 - 2,663218,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/15/2013,home,11320,102,Sacramento St.,9,True,5,0,5,win,5 - 0,663760,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/16/2013,home,11320,102,Sacramento St.,9,True,5,4,1,win,5 - 4,664159,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
03/17/2013,home,11320,102,Sacramento St.,9,True,7,13,-6,loss,7 - 13,664727,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438206,2013
