date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/18/2017,home,12560,83,Bucknell,10,True,5,0,5,win,5 - 0,206284,386,0,5,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1547297,2017
02/18/2017,home,12560,83,Bucknell,9,True,3,7,-4,loss,3 - 7,206294,386,0,3,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1547297,2017
02/19/2017,home,12560,83,Bucknell,9,True,10,8,2,win,10 - 8,206574,386,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1547297,2017
02/24/2017,home,12560,305,Indiana St.,9,True,9,3,6,win,9 - 3,207125,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547297,2017
02/25/2017,away,12560,430,Mississippi St.,9,True,4,12,-8,loss,4 - 12,207598,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547297,2017
02/26/2017,away,12560,430,Mississippi St.,9,True,9,8,1,win,9 - 8,207707,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547297,2017
02/26/2017,home,12560,305,Indiana St.,9,True,1,3,-2,loss,1 - 3,207872,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547297,2017
03/03/2017,away,12560,248,George Mason,9,True,3,1,2,win,3 - 1,208357,386,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1547297,2017
03/04/2017,away,12560,248,George Mason,9,True,9,10,-1,loss,9 - 10,208587,386,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1547297,2017
03/05/2017,away,12560,248,George Mason,9,True,4,1,3,win,4 - 1,209109,386,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1547297,2017
