R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,762,Wentworth,9,True,11,1,10,win,1831544,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,762,Wentworth,9,True,2,0,2,win,1849703,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2020,neutral,15204,548,Plymouth St.,10,True,9,5,4,win,1969220,1064,2334746,2020
2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,03/01/2020,neutral,15204,382,Manhattanville,9,True,10,8,2,win,1833273,1064,2334746,2020
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,03/01/2020,neutral,15204,382,Manhattanville,9,True,2,9,-7,loss,1848202,1064,2334746,2020
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/02/2020,neutral,15204,139,Chris. Newport,9,True,5,18,-13,loss,1833319,1064,2334746,2020
0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,03/03/2020,neutral,15204,75,Bridgewater (VA),9,True,7,8,-1,loss,1833365,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,neutral,15204,815,York (PA),9,True,5,4,1,win,1970930,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,neutral,15204,8398,Hilbert,9,True,7,2,5,win,1971869,1064,2334746,2020
0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,03/06/2020,neutral,15204,8398,Hilbert,9,True,6,5,1,win,1833760,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,neutral,15204,22626,JWU (Providence),9,True,14,13,1,win,1834088,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2020,home,15204,0,0.0,9,True,14,13,1,win,1834088,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,14,13,1,win,1834088,1064,2334746,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,14,13,1,win,1834088,1064,2334746,2020
