date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,416,Michigan St.,9,True,5,11,-6,loss,5 - 11,292619,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
02/20/2016,home,12360,236,Fordham,9,True,7,1,6,win,7 - 1,293004,1320,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
02/21/2016,away,12360,244,Furman,11,True,8,9,-1,loss,8 - 9,293243,1320,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1644909,2016
02/26/2016,home,12360,711,Towson,9,True,7,5,2,win,7 - 5,293542,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
02/27/2016,home,12360,711,Towson,9,True,6,2,4,win,6 - 2,293794,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
02/28/2016,home,12360,711,Towson,9,True,11,5,6,win,11 - 5,294319,1320,2,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1644909,2016
03/02/2016,home,12360,632,Savannah St.,9,True,16,1,15,win,16 - 1,294836,1320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/04/2016,home,12360,340,La Salle,9,True,3,6,-3,loss,3 - 6,295005,1320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1644909,2016
03/05/2016,home,12360,340,La Salle,9,True,6,0,6,win,6 - 0,295260,1320,0,3,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1644909,2016
03/06/2016,home,12360,340,La Salle,9,True,10,3,7,win,10 - 3,295794,1320,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1644909,2016
03/08/2016,away,12360,769,Western Caro.,9,True,9,10,-1,loss,9 - 10,296393,1320,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1644909,2016
03/11/2016,home,12360,71,Bowling Green,9,True,1,6,-5,loss,1 - 6,297015,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/12/2016,home,12360,464,Omaha,9,True,11,1,10,win,11 - 1,297494,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/13/2016,home,12360,71,Bowling Green,9,True,6,5,1,win,6 - 5,297903,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/15/2016,home,12360,489,N.C. Central,9,True,15,6,9,win,15 - 6,298142,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/16/2016,home,12360,2915,Wofford,9,True,4,8,-4,loss,4 - 8,298375,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/18/2016,away,12360,141,The Citadel,9,True,1,2,-1,loss,1 - 2,298662,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/19/2016,away,12360,141,The Citadel,9,True,7,6,1,win,7 - 6,299017,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/20/2016,away,12360,141,The Citadel,9,True,2,7,-5,loss,2 - 7,299574,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/22/2016,away,12360,147,Clemson,9,True,4,8,-4,loss,4 - 8,300036,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/24/2016,away,12360,1092,Gardner-Webb,9,True,0,14,-14,loss,0 - 14,300488,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/25/2016,away,12360,1092,Gardner-Webb,9,True,3,0,3,win,3 - 0,300765,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/26/2016,away,12360,1092,Gardner-Webb,9,True,1,3,-2,loss,1 - 3,301155,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
03/29/2016,away,12360,2915,Wofford,10,True,6,5,1,win,6 - 5,301765,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/01/2016,away,12360,456,UNC Asheville,9,True,4,7,-3,loss,4 - 7,302415,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/02/2016,away,12360,456,UNC Asheville,9,True,13,8,5,win,13 - 8,302654,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/03/2016,away,12360,456,UNC Asheville,9,True,9,22,-13,loss,9 - 22,303264,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/06/2016,away,12360,10411,USC Upstate,9,True,6,5,1,win,6 - 5,303776,1320,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1644909,2016
04/08/2016,home,12360,792,Winthrop,9,True,4,3,1,win,4 - 3,303986,1320,0,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1644909,2016
04/09/2016,home,12360,792,Winthrop,9,True,2,1,1,win,2 - 1,304306,1320,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1644909,2016
04/10/2016,home,12360,792,Winthrop,9,True,9,3,6,win,9 - 3,304803,1320,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/13/2016,home,12360,244,Furman,9,True,8,10,-2,loss,8 - 10,305595,1320,1,3,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1644909,2016
04/15/2016,away,12360,149,Coastal Carolina,9,True,2,5,-3,loss,2 - 5,306105,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/16/2016,away,12360,149,Coastal Carolina,9,True,2,4,-2,loss,2 - 4,306363,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/17/2016,away,12360,149,Coastal Carolina,9,True,3,12,-9,loss,3 - 12,307149,1320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/19/2016,away,12360,488,N.C. A&T,9,True,10,6,4,win,10 - 6,307480,1320,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1644909,2016
04/22/2016,home,12360,355,Liberty,9,True,2,4,-2,loss,2 - 4,308078,1320,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/23/2016,home,12360,355,Liberty,9,True,9,7,2,win,9 - 7,308364,1320,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/24/2016,home,12360,355,Liberty,11,True,9,8,1,win,9 - 8,309124,1320,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1644909,2016
04/26/2016,away,12360,244,Furman,9,True,6,8,-2,loss,6 - 8,309631,1320,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1644909,2016
04/27/2016,home,12360,488,N.C. A&T,9,True,3,5,-2,loss,3 - 5,309731,1320,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/29/2016,home,12360,363,Longwood,9,True,1,4,-3,loss,1 - 4,309999,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
04/30/2016,home,12360,363,Longwood,9,True,7,1,6,win,7 - 1,310815,1320,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1644909,2016
04/30/2016,home,12360,363,Longwood,9,True,9,5,4,win,9 - 5,310860,1320,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1644909,2016
05/06/2016,away,12360,115,Campbell,9,True,0,1,-1,loss,0 - 1,311707,1320,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1644909,2016
05/07/2016,away,12360,115,Campbell,9,True,4,2,2,win,4 - 2,311988,1320,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
05/08/2016,away,12360,115,Campbell,9,True,5,7,-2,loss,5 - 7,312445,1320,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1644909,2016
05/10/2016,away,12360,648,South Carolina,9,True,1,3,-2,loss,1 - 3,312669,1320,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1644909,2016
05/13/2016,home,12360,740,VCU,9,True,2,3,-1,loss,2 - 3,312878,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
05/14/2016,home,12360,740,VCU,9,True,2,13,-11,loss,2 - 13,313105,1320,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1644909,2016
05/15/2016,home,12360,740,VCU,9,True,7,10,-3,loss,7 - 10,313334,1320,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
05/17/2016,home,12360,10411,USC Upstate,9,True,3,1,2,win,3 - 1,313478,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
05/19/2016,home,12360,48,Charleston So.,9,True,12,0,12,win,12 - 0,313594,1320,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
05/20/2016,home,12360,48,Charleston So.,9,True,3,1,2,win,3 - 1,313778,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
05/21/2016,home,12360,48,Charleston So.,9,True,4,9,-5,loss,4 - 9,313977,1320,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1644909,2016
05/24/2016,home,12360,1092,Gardner-Webb,9,True,3,5,-2,loss,3 - 5,314184,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644909,2016
05/25/2016,home,12360,563,Radford,9,True,8,16,-8,loss,8 - 16,314218,1320,1,4,2,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1644909,2016
