R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,3,2,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,02/01/2017,home,12560,1001,Catawba,9,True,3,13,-10,loss,205010,542,1536945,2017
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/07/2017,home,12560,537,UNC Pembroke,9,True,0,4,-4,loss,205323,542,1536945,2017
0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,02/10/2017,away,12560,49,Barry,9,True,3,4,-1,loss,205377,542,1536945,2017
1,4,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,02/11/2017,away,12560,49,Barry,9,True,10,6,4,win,205454,542,1536945,2017
2,5,2,0,0,5,1,5,0,1,0,0,0,0,0,0,0,0,02/12/2017,away,12560,49,Barry,9,True,14,11,3,win,205636,542,1536945,2017
2,5,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,02/18/2017,home,12560,437,Molloy,9,True,10,9,1,win,206158,542,1536945,2017
2,2,2,2,0,4,0,1,2,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,437,Molloy,9,True,8,2,6,win,206229,542,1536945,2017
1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/19/2017,home,12560,437,Molloy,9,True,14,9,5,win,206503,542,1536945,2017
1,3,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,02/21/2017,away,12560,1001,Catawba,9,True,12,22,-10,loss,206754,542,1536945,2017
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/22/2017,home,12560,1257,Newberry,11,True,8,7,1,win,206825,542,1536945,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2017,away,12560,1072,Erskine,9,True,3,7,-4,loss,207039,542,1536945,2017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,1072,Erskine,9,True,3,6,-3,loss,207399,542,1536945,2017
