R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,02/19/2023,home,16340,548,Plymouth St.,9,True,7,4,3,win,2390541,1064,2814690,2023,3
2,4,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,02/19/2023,home,16340,548,Plymouth St.,9,True,14,7,7,win,2408793,1064,2814690,2023,3
0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,03/03/2023,neutral,16340,390,Mary Washington,9,True,8,3,5,win,2392713,1064,2814690,2023,3
1,2,1,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,04/15/2023,home,16340,24317,Lesley,9,True,4,3,1,win,2409489,1064,2814690,2023,3
0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,04/25/2023,away,16340,717,Tufts,9,True,3,6,-3,loss,2404518,1064,2814690,2023,3
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/26/2023,away,16340,623,Salve Regina,9,True,1,7,-6,loss,2404644,1064,2814690,2023,3
1,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,04/28/2023,away,16340,30042,Mitchell,9,True,3,2,1,win,2431621,1064,2814690,2023,3
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/28/2023,away,16340,30042,Mitchell,9,True,5,11,-6,loss,2410867,1064,2814690,2023,3
3,2,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,05/06/2023,neutral,16340,24317,Lesley,9,True,15,6,9,win,2433623,1064,2814690,2023,3
1,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,05/06/2023,home,16340,467,New England Col.,9,True,8,1,7,win,2433741,1064,2814690,2023,3
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,05/07/2023,away,16340,30042,Mitchell,9,True,2,15,-13,loss,2433794,1064,2814690,2023,3
