date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/16/2018,home,12973,430,Mississippi St.,9,True,11,0,11,win,11 - 0,85242,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
02/17/2018,home,12973,430,Mississippi St.,9,True,7,4,3,win,7 - 4,85459,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
02/18/2018,home,12973,430,Mississippi St.,9,True,5,2,3,win,5 - 2,85783,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
02/20/2018,away,12973,646,South Alabama,9,True,9,10,-1,loss,9 - 10,86103,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
02/23/2018,home,12973,695,UT Martin,9,True,16,2,14,win,16 - 2,86456,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
02/24/2018,home,12973,695,UT Martin,9,True,10,13,-3,loss,10 - 13,86687,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
02/24/2018,home,12973,695,UT Martin,9,True,13,4,9,win,13 - 4,86834,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
02/27/2018,away,12973,474,New Orleans,9,True,9,7,2,win,9 - 7,87416,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/02/2018,away,12973,204,Eastern Mich.,9,True,9,4,5,win,9 - 4,87772,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/03/2018,home,12973,518,Ohio St.,9,True,6,9,-3,loss,6 - 9,88132,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/04/2018,home,12973,483,Nicholls,9,True,20,4,16,win,20 - 4,88566,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/07/2018,away,12973,8,Alabama,9,True,0,3,-3,loss,0 - 3,89129,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/09/2018,home,12973,253,Ga. Southern,10,True,4,3,1,win,4 - 3,89390,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/10/2018,home,12973,253,Ga. Southern,9,True,8,2,6,win,8 - 2,89945,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/10/2018,home,12973,253,Ga. Southern,9,True,3,2,1,win,3 - 2,90175,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/14/2018,away,12973,718,Tulane,9,True,12,3,9,win,12 - 3,90895,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/17/2018,home,12973,706,UTSA,9,True,12,2,10,win,12 - 2,91935,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/17/2018,home,12973,706,UTSA,9,True,4,3,1,win,4 - 3,91982,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/20/2018,home,12973,665,Southern U.,9,True,12,1,11,win,12 - 1,92529,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/23/2018,away,12973,229,Fla. Atlantic,9,True,5,6,-1,loss,5 - 6,92878,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/24/2018,away,12973,229,Fla. Atlantic,9,True,5,2,3,win,5 - 2,93189,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/25/2018,away,12973,229,Fla. Atlantic,9,True,14,3,11,win,14 - 3,93631,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/27/2018,away,12973,433,Ole Miss,9,True,6,7,-1,loss,6 - 7,94151,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
03/30/2018,home,12973,574,Rice,9,True,12,1,11,win,12 - 1,94653,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981802,2018
