date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,523,Old Dominion,9,True,3,0,3,win,3 - 0,657905,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
02/16/2013,away,11320,523,Old Dominion,9,True,1,10,-9,loss,1 - 10,658162,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
02/21/2013,away,11320,488,N.C. A&T,9,True,7,10,-3,loss,7 - 10,658868,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
02/24/2013,away,11320,488,N.C. A&T,9,True,16,3,13,win,16 - 3,659718,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
02/24/2013,away,11320,488,N.C. A&T,9,True,3,0,3,win,3 - 0,659773,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
02/25/2013,away,11320,458,Charlotte,9,True,3,7,-4,loss,3 - 7,659882,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/01/2013,away,11320,10411,USC Upstate,9,True,0,3,-3,loss,0 - 3,660210,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/02/2013,away,11320,2915,Wofford,9,True,0,6,-6,loss,0 - 6,660618,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/02/2013,away,11320,2915,Wofford,9,True,8,9,-1,loss,8 - 9,660704,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/03/2013,away,11320,10411,USC Upstate,9,True,5,6,-1,loss,5 - 6,660929,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/09/2013,away,11320,505,Northern Ky.,9,True,7,1,6,win,7 - 1,662353,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/09/2013,away,11320,505,Northern Ky.,9,True,6,3,3,win,6 - 3,662467,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/10/2013,away,11320,505,Northern Ky.,9,True,9,0,9,win,9 - 0,662859,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/10/2013,away,11320,505,Northern Ky.,9,True,2,1,1,win,2 - 1,662890,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
03/15/2013,home,11320,129,Central Mich.,9,True,3,7,-4,loss,3 - 7,663988,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304264,2013
