date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/27/2015,away,12080,2915,Wofford,9,True,2,9,-7,loss,2 - 9,406521,275,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1649778,2015
02/28/2015,away,12080,2915,Wofford,9,True,2,1,1,win,2 - 1,406786,275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
02/28/2015,away,12080,2915,Wofford,9,True,3,1,2,win,3 - 1,406872,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/01/2015,away,12080,2915,Wofford,9,True,0,7,-7,loss,0 - 7,407050,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/06/2015,away,12080,406,Mercer,9,True,10,6,4,win,10 - 6,407804,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/07/2015,away,12080,406,Mercer,9,True,6,1,5,win,6 - 1,408263,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/07/2015,away,12080,406,Mercer,9,True,8,7,1,win,8 - 7,408270,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/08/2015,away,12080,406,Mercer,9,True,1,7,-6,loss,1 - 7,408661,275,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1649778,2015
03/13/2015,away,12080,678,Stetson,9,True,1,8,-7,loss,1 - 8,409450,275,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/14/2015,away,12080,678,Stetson,9,True,2,15,-13,loss,2 - 15,409840,275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1649778,2015
03/14/2015,away,12080,678,Stetson,9,True,1,14,-13,loss,1 - 14,409919,275,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1649778,2015
03/15/2015,away,12080,678,Stetson,9,True,2,6,-4,loss,2 - 6,410167,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/17/2015,home,12080,400,Massachusetts,9,True,9,3,6,win,9 - 3,410971,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/17/2015,home,12080,400,Massachusetts,9,True,11,8,3,win,11 - 8,410990,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/19/2015,home,12080,725,Army West Point,9,True,11,8,3,win,11 - 8,411264,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
03/20/2015,home,12080,725,Army West Point,9,True,8,5,3,win,8 - 5,411559,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649778,2015
