date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,695,UT Martin,9,True,8,5,3,win,8 - 5,292507,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
02/20/2016,home,12360,695,UT Martin,9,True,9,18,-9,loss,9 - 18,292826,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
02/20/2016,home,12360,695,UT Martin,9,True,2,12,-10,loss,2 - 12,292934,314,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1647263,2016
02/21/2016,home,12360,695,UT Martin,9,True,9,2,7,win,9 - 2,293205,314,0,2,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1647263,2016
02/27/2016,home,12360,228,Florida A&M,9,True,4,3,1,win,4 - 3,293941,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
02/27/2016,home,12360,228,Florida A&M,9,True,2,15,-13,loss,2 - 15,294040,314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
02/28/2016,home,12360,228,Florida A&M,9,True,16,9,7,win,16 - 9,294371,314,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1647263,2016
03/01/2016,home,12360,665,Southern U.,9,True,4,0,4,win,4 - 0,294789,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
03/04/2016,away,12360,7,Alabama St.,9,True,2,7,-5,loss,2 - 7,295124,314,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
03/05/2016,away,12360,7,Alabama St.,9,True,1,6,-5,loss,1 - 6,295336,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
03/06/2016,away,12360,7,Alabama St.,9,True,3,4,-1,loss,3 - 4,295920,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647263,2016
