R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/27/2017,neutral,12560,399,Mass. Maritime,9,True,5,8,-3,loss,207970,30160,1893029,2017
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,02/27/2017,neutral,12560,399,Mass. Maritime,9,True,6,12,-6,loss,207976,30160,1893029,2017
0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2017,neutral,12560,8968,Eastern,9,True,3,11,-8,loss,208170,30160,1893029,2017
0,5,1,0,1,3,0,3,0,0,1,0,0,0,0,0,0,0,03/02/2017,neutral,12560,8968,Eastern,9,True,20,10,10,win,208205,30160,1893029,2017
0,4,2,2,0,4,0,1,1,0,0,0,2,0,0,0,0,0,03/03/2017,neutral,12560,784,Wilkes,9,True,6,7,-1,loss,208465,30160,1893029,2017
1,4,2,1,0,3,0,3,1,0,0,0,1,0,0,0,1,0,03/03/2017,neutral,12560,784,Wilkes,9,True,13,11,2,win,208468,30160,1893029,2017
0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,03/04/2017,neutral,12560,179,Delaware Valley,9,True,6,5,1,win,208864,30160,1893029,2017
1,6,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,03/04/2017,neutral,12560,179,Delaware Valley,9,True,17,5,12,win,208878,30160,1893029,2017
2,5,3,1,1,6,0,7,1,0,0,0,0,0,0,0,0,0,03/07/2017,home,12560,242,Fredonia,9,True,13,7,6,win,209537,30160,1893029,2017
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2017,home,12560,23725,Medaille,9,True,1,4,-3,loss,211860,30160,1893029,2017
2,4,3,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,03/17/2017,home,12560,23725,Medaille,9,True,9,8,1,win,211873,30160,1893029,2017
0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,03/21/2017,home,12560,1315,Pitt.-Bradford,9,True,1,7,-6,loss,213114,30160,1893029,2017
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/21/2017,home,12560,1315,Pitt.-Bradford,9,True,12,11,1,win,213155,30160,1893029,2017
1,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,03/24/2017,away,12560,679,Stevens,9,True,3,8,-5,loss,213537,30160,1893029,2017
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/25/2017,away,12560,679,Stevens,9,True,5,13,-8,loss,213992,30160,1893029,2017
