date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/18/2014,home,11620,193,Duke,12,True,9,8,1,win,9 - 8,587567,459,5,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1320530,2014
02/19/2014,home,11620,456,UNC Asheville,9,True,4,7,-3,loss,4 - 7,587675,459,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320530,2014
02/21/2014,away,11620,255,Georgia Tech,9,True,3,7,-4,loss,3 - 7,587814,459,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1320530,2014
02/22/2014,away,11620,255,Georgia Tech,9,True,0,7,-7,loss,0 - 7,588046,459,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320530,2014
02/23/2014,away,11620,255,Georgia Tech,9,True,3,12,-9,loss,3 - 12,588515,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
02/25/2014,home,11620,749,Wake Forest,10,True,11,10,1,win,11 - 10,588814,459,3,2,1,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,1320530,2014
02/26/2014,home,11620,19651,High Point,9,True,4,7,-3,loss,4 - 7,588899,459,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1320530,2014
02/28/2014,home,11620,251,Georgetown,9,True,7,1,6,win,7 - 1,588985,459,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/01/2014,home,11620,251,Georgetown,9,True,14,3,11,win,14 - 3,589197,459,4,1,3,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,1320530,2014
03/02/2014,home,11620,251,Georgetown,9,True,10,9,1,win,10 - 9,589687,459,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/05/2014,home,11620,196,East Carolina,10,True,3,4,-1,loss,3 - 4,590100,459,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1320530,2014
03/08/2014,home,11620,391,UMBC,9,True,0,2,-2,loss,0 - 2,590914,459,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/09/2014,home,11620,428,Minnesota,9,True,4,1,3,win,4 - 1,591336,459,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320530,2014
03/10/2014,away,11620,149,Coastal Carolina,9,True,0,3,-3,loss,0 - 3,591472,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/11/2014,away,11620,196,East Carolina,9,True,6,5,1,win,6 - 5,591674,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/12/2014,away,11620,460,UNCW,9,True,2,5,-3,loss,2 - 5,591936,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/15/2014,home,11620,554,Princeton,12,True,11,10,1,win,11 - 10,592796,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/15/2014,home,11620,554,Princeton,9,True,11,1,10,win,11 - 1,592967,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/16/2014,home,11620,554,Princeton,9,True,1,11,-10,loss,1 - 11,593248,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/19/2014,home,11620,393,UMES,9,True,16,5,11,win,16 - 5,593747,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
03/21/2014,home,11620,244,Furman,10,True,7,15,-8,loss,7 - 15,594052,459,4,2,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1320530,2014
03/22/2014,home,11620,244,Furman,9,True,14,8,6,win,14 - 8,594689,459,2,1,2,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,1320530,2014
03/22/2014,home,11620,244,Furman,9,True,8,6,2,win,8 - 6,594869,459,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1320530,2014
03/26/2014,home,11620,488,N.C. A&T,9,True,8,7,1,win,8 - 7,595643,459,5,1,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1320530,2014
03/28/2014,away,11620,27,App State,9,True,2,4,-2,loss,2 - 4,595882,459,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320530,2014
03/29/2014,away,11620,27,App State,9,True,4,15,-11,loss,4 - 15,596111,459,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/02/2014,home,11620,488,N.C. A&T,9,True,13,8,5,win,13 - 8,597340,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/04/2014,home,11620,769,Western Caro.,9,True,4,5,-1,loss,4 - 5,597705,459,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320530,2014
04/05/2014,home,11620,769,Western Caro.,10,True,12,13,-1,loss,12 - 13,597915,459,5,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1320530,2014
04/06/2014,home,11620,769,Western Caro.,9,True,1,3,-2,loss,1 - 3,598690,459,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/08/2014,away,11620,749,Wake Forest,9,True,4,2,2,win,4 - 2,599163,459,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320530,2014
04/11/2014,away,11620,253,Ga. Southern,9,True,6,2,4,win,6 - 2,599851,459,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/12/2014,away,11620,253,Ga. Southern,9,True,6,10,-4,loss,6 - 10,600149,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/13/2014,away,11620,253,Ga. Southern,9,True,8,7,1,win,8 - 7,600971,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/17/2014,away,11620,173,Davidson,11,True,6,7,-1,loss,6 - 7,601699,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/22/2014,away,11620,193,Duke,9,True,0,2,-2,loss,0 - 2,603364,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/25/2014,home,11620,1068,Elon,9,True,5,1,4,win,5 - 1,604070,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/26/2014,home,11620,1068,Elon,9,True,12,3,9,win,12 - 3,604359,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
04/27/2014,home,11620,1068,Elon,9,True,13,4,9,win,13 - 4,605050,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/02/2014,home,11620,625,Samford,9,True,3,16,-13,loss,3 - 16,605779,459,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1320530,2014
05/03/2014,home,11620,625,Samford,9,True,8,6,2,win,8 - 6,606058,459,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1320530,2014
05/04/2014,home,11620,625,Samford,9,True,7,14,-7,loss,7 - 14,606600,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/09/2014,away,11620,2915,Wofford,9,True,4,5,-1,loss,4 - 5,607179,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/10/2014,away,11620,2915,Wofford,9,True,1,2,-1,loss,1 - 2,607394,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/11/2014,away,11620,2915,Wofford,9,True,4,8,-4,loss,4 - 8,607655,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/16/2014,away,11620,141,The Citadel,9,True,5,7,-2,loss,5 - 7,608070,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/17/2014,away,11620,141,The Citadel,9,True,12,13,-1,loss,12 - 13,608343,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/17/2014,away,11620,141,The Citadel,9,True,11,14,-3,loss,11 - 14,608361,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
05/20/2014,home,11620,244,Furman,11,True,5,6,-1,loss,5 - 6,608471,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320530,2014
