R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2019,neutral,14781,1400,Texas Lutheran,9,True,5,9,-4,loss,1647346,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/09/2019,neutral,14781,24400,Concordia (TX),9,True,1,10,-9,loss,1647405,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/10/2019,neutral,14781,1124,Hendrix,9,True,4,6,-2,loss,1647549,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2019,away,14781,1355,Schreiner,9,True,8,4,4,win,1647728,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2019,away,14781,1355,Schreiner,9,True,5,2,3,win,1647981,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2019,away,14781,1355,Schreiner,9,True,3,0,3,win,1669059,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2019,away,14781,30028,UT Tyler,9,True,0,3,-3,loss,1649133,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2019,away,14781,30028,UT Tyler,9,True,2,12,-10,loss,1666212,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2019,home,14781,23121,Texas-Dallas,9,True,0,11,-11,loss,1649611,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2019,away,14781,2741,Howard Payne,9,True,10,11,-1,loss,1649887,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,away,14781,2741,Howard Payne,9,True,4,5,-1,loss,1650265,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,away,14781,2741,Howard Payne,9,True,1,2,-1,loss,1666244,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2019,away,14781,8746,Southwestern (TX),9,True,1,8,-7,loss,1651497,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2019,home,14781,8746,Southwestern (TX),9,True,7,13,-6,loss,1651832,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2019,home,14781,8746,Southwestern (TX),9,True,1,9,-8,loss,1668091,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2019,home,14781,64,Blackburn,9,True,10,1,9,win,1652766,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2019,home,14781,23008,Ozarks (AR),9,True,0,6,-6,loss,1653097,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2019,home,14781,23008,Ozarks (AR),10,True,5,7,-2,loss,1665708,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2019,home,14781,23008,Ozarks (AR),9,True,4,11,-7,loss,1653427,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2019,home,14781,1400,Texas Lutheran,9,True,1,13,-12,loss,1654180,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/21/2019,home,14781,1390,Sul Ross St.,9,True,9,8,1,win,1720220,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/21/2019,home,14781,1390,Sul Ross St.,9,True,1,9,-8,loss,1669187,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2019,home,14781,1390,Sul Ross St.,9,True,8,13,-5,loss,1654722,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2019,away,14781,23121,Texas-Dallas,9,True,11,7,4,win,1655626,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2019,away,14781,8530,McMurry,9,True,7,3,4,win,1656255,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2019,away,14781,8530,McMurry,9,True,6,0,6,win,1656600,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2019,away,14781,8530,McMurry,9,True,20,4,16,win,1666970,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/2019,home,14781,271,Hardin-Simmons,9,True,2,3,-1,loss,1657785,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/2019,home,14781,715,Trinity (TX),9,True,3,6,-3,loss,1648497,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2019,away,14781,715,Trinity (TX),9,True,7,13,-6,loss,1660424,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2019,away,14781,1062,East Tex. Baptist,9,True,0,2,-2,loss,1660924,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2019,away,14781,1062,East Tex. Baptist,9,True,0,14,-14,loss,1667571,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2019,away,14781,1062,East Tex. Baptist,9,True,4,5,-1,loss,1660736,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2019,away,14781,1400,Texas Lutheran,9,True,5,4,1,win,1658853,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/25/2019,home,14781,24400,Concordia (TX),9,True,8,2,6,win,1727718,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2019,home,14781,24400,Concordia (TX),9,True,0,1,-1,loss,1662640,1203,2119328,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2019,home,14781,24400,Concordia (TX),13,True,5,7,-2,loss,1665792,1203,2119328,2019
