date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,742,Virginia Tech,9,True,3,11,-8,loss,3 - 11,205802,10411,1,4,1,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1772078,2017
02/18/2017,home,12560,742,Virginia Tech,9,True,8,9,-1,loss,8 - 9,206014,10411,0,5,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1772078,2017
02/19/2017,home,12560,742,Virginia Tech,9,True,2,8,-6,loss,2 - 8,206409,10411,0,4,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1772078,2017
02/22/2017,home,12560,456,UNC Asheville,12,True,10,9,1,win,10 - 9,206787,10411,0,5,3,1,0,4,0,2,0,1,1,0,0,0,0,0,0,0,1772078,2017
02/24/2017,home,12560,251,Georgetown,9,True,12,0,12,win,12 - 0,206906,10411,0,3,2,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,1772078,2017
02/25/2017,home,12560,175,Dayton,12,True,21,20,1,win,21 - 20,207206,10411,3,5,2,1,0,3,0,3,2,1,0,0,1,0,0,0,0,0,1772078,2017
02/26/2017,home,12560,317,James Madison,9,True,1,2,-1,loss,1 - 2,207660,10411,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1772078,2017
02/28/2017,home,12560,244,Furman,9,True,4,7,-3,loss,4 - 7,207997,10411,0,4,2,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,1772078,2017
03/01/2017,away,12560,48,Charleston So.,9,True,3,4,-1,loss,3 - 4,208164,10411,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1772078,2017
03/03/2017,home,12560,810,Wright St.,9,True,1,5,-4,loss,1 - 5,208250,10411,1,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1772078,2017
03/04/2017,home,12560,545,Pittsburgh,9,True,1,3,-2,loss,1 - 3,208631,10411,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1772078,2017
03/04/2017,home,12560,545,Pittsburgh,9,True,9,5,4,win,9 - 5,208718,10411,1,5,3,0,1,5,0,2,0,0,0,0,1,0,0,0,0,0,1772078,2017
03/05/2017,home,12560,2915,Wofford,9,True,14,10,4,win,14 - 10,209006,10411,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1772078,2017
03/07/2017,home,12560,363,Longwood,9,True,10,5,5,win,10 - 5,209538,10411,1,5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1772078,2017
03/08/2017,home,12560,340,La Salle,9,True,7,3,4,win,7 - 3,209732,10411,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1772078,2017
