date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/16/2014,away,11620,694,Tennessee,9,True,0,3,-3,loss,0 - 3,587420,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
02/16/2014,away,11620,694,Tennessee,9,True,2,20,-18,loss,2 - 20,587440,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
02/17/2014,away,11620,694,Tennessee,9,True,2,8,-6,loss,2 - 8,587518,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
02/21/2014,away,11620,574,Rice,9,True,1,3,-2,loss,1 - 3,587829,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
02/22/2014,away,11620,574,Rice,9,True,1,9,-8,loss,1 - 9,588059,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
02/23/2014,away,11620,574,Rice,9,True,3,23,-20,loss,3 - 23,588528,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/01/2014,away,11620,625,Samford,9,True,3,4,-1,loss,3 - 4,589282,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/01/2014,home,11620,87,Butler,9,True,3,2,1,win,3 - 2,589539,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/07/2014,away,11620,365,LSU,9,True,0,10,-10,loss,0 - 10,590333,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/08/2014,away,11620,365,LSU,9,True,2,4,-2,loss,2 - 4,590595,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/09/2014,away,11620,365,LSU,9,True,3,7,-4,loss,3 - 7,591124,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/14/2014,away,11620,626,San Diego St.,9,True,7,8,-1,loss,7 - 8,592259,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/15/2014,away,11620,626,San Diego St.,9,True,2,11,-9,loss,2 - 11,592590,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
03/16/2014,away,11620,626,San Diego St.,9,True,3,18,-15,loss,3 - 18,593249,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421322,2014
