date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,536,UTRGV,9,True,5,2,3,win,5 - 2,292500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/20/2016,home,12360,536,UTRGV,9,True,7,2,5,win,7 - 2,292818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/20/2016,home,12360,536,UTRGV,9,True,3,1,2,win,3 - 1,292926,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/21/2016,home,12360,536,UTRGV,9,True,6,5,1,win,6 - 5,293197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/24/2016,away,12360,522,Oklahoma,9,True,1,7,-6,loss,1 - 7,293470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/26/2016,home,12360,500,Northeastern,9,True,2,3,-1,loss,2 - 3,293594,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/27/2016,home,12360,500,Northeastern,9,True,1,0,1,win,1 - 0,293935,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/27/2016,home,12360,500,Northeastern,9,True,4,3,1,win,4 - 3,294190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
02/28/2016,home,12360,500,Northeastern,9,True,3,4,-1,loss,3 - 4,294365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/04/2016,away,12360,483,Nicholls,9,True,5,4,1,win,5 - 4,295059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/05/2016,away,12360,483,Nicholls,9,True,2,4,-2,loss,2 - 4,295290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/06/2016,away,12360,483,Nicholls,9,True,5,3,2,win,5 - 3,295852,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/11/2016,away,12360,521,Oklahoma St.,9,True,2,8,-6,loss,2 - 8,297172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/12/2016,away,12360,521,Oklahoma St.,9,True,0,16,-16,loss,0 - 16,297726,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/14/2016,away,12360,521,Oklahoma St.,9,True,4,8,-4,loss,4 - 8,298036,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/15/2016,home,12360,30088,Tex. Permian Basin,9,True,10,0,10,win,10 - 0,298180,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1767886,2016
03/18/2016,home,12360,655,Southeastern La.,9,True,3,4,-1,loss,3 - 4,298722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/19/2016,home,12360,655,Southeastern La.,9,True,2,10,-8,loss,2 - 10,299060,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/20/2016,home,12360,655,Southeastern La.,9,True,7,9,-2,loss,7 - 9,299627,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/22/2016,away,12360,698,TCU,9,True,4,6,-2,loss,4 - 6,300190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/24/2016,away,12360,402,McNeese,9,True,6,10,-4,loss,6 - 10,300424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/25/2016,away,12360,402,McNeese,9,True,0,3,-3,loss,0 - 3,300649,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/26/2016,away,12360,402,McNeese,9,True,3,4,-1,loss,3 - 4,301070,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
03/29/2016,home,12360,1045,DBU,9,True,3,2,1,win,3 - 2,301794,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/02/2016,home,12360,346,Lamar University,9,True,5,8,-3,loss,5 - 8,303046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/02/2016,home,12360,346,Lamar University,9,True,6,16,-10,loss,6 - 16,303072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/03/2016,home,12360,346,Lamar University,9,True,5,7,-2,loss,5 - 7,303187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/08/2016,home,12360,287,Houston Baptist,9,True,2,3,-1,loss,2 - 3,304040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/08/2016,home,12360,287,Houston Baptist,9,True,9,0,9,win,9 - 0,304266,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/10/2016,home,12360,287,Houston Baptist,9,True,1,4,-3,loss,1 - 4,304848,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/12/2016,away,12360,697,Texas A&M,9,True,4,10,-6,loss,4 - 10,305370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
04/15/2016,home,12360,26172,A&M-Corpus Christi,9,True,4,11,-7,loss,4 - 11,306214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767886,2016
