date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,416,Michigan St.,9,True,4,2,2,win,4 - 2,5221134,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
02/19/2022,home,15860,416,Michigan St.,9,True,6,10,-4,loss,6 - 10,5221119,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
02/19/2022,home,15860,416,Michigan St.,9,True,6,12,-6,loss,6 - 12,5221125,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
02/20/2022,home,15860,416,Michigan St.,9,True,7,11,-4,loss,7 - 11,5221167,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
02/25/2022,away,15860,627,San Diego,9,True,2,1,1,win,2 - 1,5215649,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
02/26/2022,home,15860,277,Hawaii,9,True,9,3,6,win,9 - 3,5221172,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
02/27/2022,away,15860,627,San Diego,9,True,16,9,7,win,16 - 9,5218694,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/01/2022,home,15860,732,Utah,9,True,9,12,-3,loss,9 - 12,5221363,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/04/2022,home,15860,90,Cal Poly,10,True,7,6,1,win,7 - 6,5289960,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/05/2022,home,15860,90,Cal Poly,9,True,11,15,-4,loss,11 - 15,5225949,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/06/2022,home,15860,90,Cal Poly,9,True,15,3,12,win,15 - 3,5226532,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/07/2022,home,15860,30024,Utah Valley,9,True,2,3,-1,loss,2 - 3,5227863,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/08/2022,home,15860,30024,Utah Valley,9,True,9,12,-3,loss,9 - 12,5228641,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/11/2022,away,15860,626,San Diego St.,9,True,5,2,3,win,5 - 2,5231773,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/12/2022,away,15860,626,San Diego St.,9,True,4,3,1,win,4 - 3,5232836,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/13/2022,away,15860,626,San Diego St.,9,True,10,8,2,win,10 - 8,5233683,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/14/2022,away,15860,30135,California Baptist,9,True,7,10,-3,loss,7 - 10,5234854,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/18/2022,home,15860,721,Air Force,9,True,6,1,5,win,6 - 1,5238611,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/19/2022,home,15860,721,Air Force,9,True,17,10,7,win,17 - 10,5239877,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/20/2022,home,15860,721,Air Force,9,True,8,5,3,win,8 - 5,5241191,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/22/2022,away,15860,111,UC Riverside,9,True,6,2,4,win,6 - 2,5242975,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
03/25/2022,away,15860,630,San Jose St.,9,True,14,11,3,win,14 - 11,5245699,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661686,2022
