date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/16/2018,home,12973,817,Youngstown St.,9,True,4,8,-4,loss,4 - 8,85277,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
02/17/2018,home,12973,817,Youngstown St.,9,True,5,1,4,win,5 - 1,85488,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
02/18/2018,home,12973,817,Youngstown St.,9,True,5,2,3,win,5 - 2,85818,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
02/20/2018,away,12973,772,Western Ky.,9,True,1,4,-3,loss,1 - 4,86120,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
02/23/2018,home,12973,331,Kent St.,9,True,3,17,-14,loss,3 - 17,86323,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
02/24/2018,home,12973,222,Fairleigh Dickinson,9,True,25,9,16,win,25 - 9,86566,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
02/25/2018,home,12973,305,Indiana St.,10,True,4,7,-3,loss,4 - 7,86970,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
02/27/2018,home,12973,659,Southern Ill.,9,True,0,3,-3,loss,0 - 3,87325,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
03/02/2018,home,12973,72,Bradley,9,True,4,7,-3,loss,4 - 7,87637,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
03/03/2018,home,12973,72,Bradley,9,True,10,14,-4,loss,10 - 14,87851,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
03/04/2018,home,12973,72,Bradley,9,True,2,7,-5,loss,2 - 7,88383,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
03/06/2018,home,12973,772,Western Ky.,9,True,7,15,-8,loss,7 - 15,88912,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978606,2018
