R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,02/26/2023,neutral,16340,348,Lawrence,9,True,2,7,-5,loss,2392091,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/05/2023,neutral,16340,30038,Bethany Lutheran,9,True,19,29,-10,loss,2417902,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/06/2023,neutral,16340,30038,Bethany Lutheran,9,True,10,9,1,win,2417905,531,2691729,2023,3
0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2023,neutral,16340,326,Kalamazoo,9,True,15,6,9,win,2395742,531,2691729,2023,3
1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2023,away,16340,28749,Transylvania,9,True,6,5,1,win,2426670,531,2691729,2023,3
2,4,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,03/30/2023,home,16340,520,Ohio Wesleyan,9,True,10,11,-1,loss,2396333,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/07/2023,home,16340,452,Mount Union,9,True,9,7,2,win,2400480,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,452,Mount Union,9,True,5,3,2,win,2409626,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/11/2023,away,16340,385,Marietta,10,True,5,6,-1,loss,2409728,531,2691729,2023,3
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,04/15/2023,away,16340,278,Heidelberg,9,True,11,9,2,win,2402139,531,2691729,2023,3
1,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,04/15/2023,away,16340,278,Heidelberg,9,True,6,4,2,win,2410408,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/19/2023,home,16340,517,Ohio Northern,9,True,4,8,-4,loss,2411444,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2023,home,16340,46,Baldwin Wallace,9,True,9,17,-8,loss,2403650,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/23/2023,home,16340,46,Baldwin Wallace,9,True,0,3,-3,loss,2411061,531,2691729,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05/06/2023,home,16340,1461,Wilmington (OH),9,True,4,1,3,win,2411587,531,2691729,2023,3
