R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,4,2,1,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,02/17/2023,neutral,16340,545,Pittsburgh,9,True,10,11,-1,loss,2390368,380,2508309,2023,1
1,5,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,02/18/2023,neutral,16340,545,Pittsburgh,9,True,11,7,4,win,2390673,380,2508309,2023,1
1,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,02/19/2023,neutral,16340,545,Pittsburgh,9,True,8,5,3,win,2390900,380,2508309,2023,1
0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,02/24/2023,neutral,16340,439,Monmouth,9,True,14,15,-1,loss,2391818,380,2508309,2023,1
0,4,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,02/24/2023,neutral,16340,439,Monmouth,9,True,1,4,-3,loss,2408592,380,2508309,2023,1
1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2023,neutral,16340,503,NIU,9,True,3,6,-3,loss,2392106,380,2508309,2023,1
0,4,4,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,03/03/2023,away,16340,792,Winthrop,9,True,9,16,-7,loss,2392794,380,2508309,2023,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2023,away,16340,792,Winthrop,9,True,2,6,-4,loss,2393247,380,2508309,2023,1
0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03/05/2023,away,16340,792,Winthrop,10,True,10,7,3,win,2393583,380,2508309,2023,1
1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,03/10/2023,away,16340,392,Maryland,9,True,10,25,-15,loss,2394405,380,2508309,2023,1
1,3,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,03/11/2023,away,16340,392,Maryland,9,True,4,5,-1,loss,2394841,380,2508309,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2023,away,16340,62,Binghamton,9,True,5,4,1,win,2401871,380,2508309,2023,1
0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,04/16/2023,away,16340,62,Binghamton,9,True,17,18,-1,loss,2402590,380,2508309,2023,1
0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,04/20/2023,home,16340,2758,Thomas (ME),9,True,10,0,10,win,2403194,380,2508309,2023,1
1,5,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,04/26/2023,away,16340,410,Merrimack,9,True,10,11,-1,loss,2404582,380,2508309,2023,1
