R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,136,Chicago St.,9,True,14,4,10,win,1830266,769,1875794,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,136,Chicago St.,9,True,10,5,5,win,1830530,769,1875794,2020
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,136,Chicago St.,9,True,2,1,1,win,1848565,769,1875794,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,136,Chicago St.,9,True,7,2,5,win,1830855,769,1875794,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,neutral,15204,301,Illinois,9,True,9,2,7,win,1831153,769,1875794,2020
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02/22/2020,neutral,15204,1157,Kennesaw St.,9,True,0,12,-12,loss,1831478,769,1875794,2020
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,02/23/2020,neutral,15204,606,Saint Joseph's,9,True,2,9,-7,loss,1831842,769,1875794,2020
0,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,02/26/2020,home,15204,254,Georgia St.,10,True,9,10,-1,loss,1832240,769,1875794,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,neutral,15204,47,Ball St.,9,True,6,3,3,win,1832473,769,1875794,2020
0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,neutral,15204,416,Michigan St.,9,True,3,4,-1,loss,1832947,769,1875794,2020
1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/01/2020,neutral,15204,328,Kansas,9,True,5,3,2,win,1833015,769,1875794,2020
0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,03/04/2020,home,15204,27,App State,9,True,0,2,-2,loss,1833437,769,1875794,2020
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/06/2020,neutral,15204,509,Northwestern,9,True,0,4,-4,loss,1833731,769,1875794,2020
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/06/2020,away,15204,10411,USC Upstate,9,True,5,2,3,win,1833873,769,1875794,2020
1,4,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,03/10/2020,home,15204,81,Bryant,9,True,3,7,-4,loss,1834975,769,1875794,2020
0,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,81,Bryant,9,True,5,11,-6,loss,1835204,769,1875794,2020
