date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,away,12080,465,UNLV,9,True,2,0,2,win,2 - 0,404781,463,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1527802,2015
02/14/2015,away,12080,465,UNLV,9,True,3,5,-2,loss,3 - 5,405014,463,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1527802,2015
02/15/2015,away,12080,465,UNLV,9,True,0,3,-3,loss,0 - 3,405430,463,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1527802,2015
02/19/2015,home,12080,77,BYU,9,True,6,3,3,win,6 - 3,405647,463,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1527802,2015
02/20/2015,home,12080,77,BYU,9,True,3,8,-5,loss,3 - 8,405855,463,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1527802,2015
02/20/2015,home,12080,77,BYU,11,True,3,1,2,win,3 - 1,405858,463,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1527802,2015
02/21/2015,home,12080,77,BYU,9,True,9,1,8,win,9 - 1,406137,463,3,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1527802,2015
02/27/2015,away,12080,370,LMU (CA),9,True,1,4,-3,loss,1 - 4,406537,463,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1527802,2015
02/28/2015,away,12080,370,LMU (CA),9,True,8,1,7,win,8 - 1,406730,463,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527802,2015
03/01/2015,away,12080,370,LMU (CA),9,True,5,1,4,win,5 - 1,407065,463,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1527802,2015
03/06/2015,home,12080,697,Texas A&M,9,True,1,2,-1,loss,1 - 2,407748,463,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1527802,2015
03/07/2015,home,12080,277,Hawaii,9,True,4,3,1,win,4 - 3,408138,463,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527802,2015
03/08/2015,home,12080,365,LSU,9,True,2,4,-2,loss,2 - 4,408510,463,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1527802,2015
03/10/2015,home,12080,502,Northern Colo.,9,True,9,3,6,win,9 - 3,408870,463,2,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1527802,2015
03/11/2015,home,12080,502,Northern Colo.,9,True,9,2,7,win,9 - 2,409090,463,1,5,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1527802,2015
03/13/2015,home,12080,28755,FGCU,9,True,6,3,3,win,6 - 3,409529,463,2,5,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1527802,2015
03/14/2015,home,12080,28755,FGCU,9,True,8,2,6,win,8 - 2,409789,463,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1527802,2015
03/15/2015,home,12080,28755,FGCU,9,True,3,2,1,win,3 - 2,410245,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527802,2015
03/17/2015,home,12080,305,Indiana St.,9,True,4,3,1,win,4 - 3,410768,463,0,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1527802,2015
03/18/2015,home,12080,305,Indiana St.,9,True,3,2,1,win,3 - 2,411036,463,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1527802,2015
03/20/2015,home,12080,418,Michigan,9,True,14,3,11,win,14 - 3,411360,463,3,2,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1527802,2015
