R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,02/09/2024,home,16580,0,Toccoa Falls,9,True,11,8,3,win,4525157,652,2822119,2024,3
0,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,02/17/2024,home,16580,939,Anderson (IN),9,True,7,6,1,win,5246069,652,2822119,2024,3
0,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,02/18/2024,home,16580,939,Anderson (IN),9,True,7,10,-3,loss,4525787,652,2822119,2024,3
0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2024,home,16580,939,Anderson (IN),9,True,4,7,-3,loss,4544924,652,2822119,2024,3
1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,02/23/2024,neutral,16580,8567,Mt. St. Joseph,9,True,7,6,1,win,4526594,652,2822119,2024,3
2,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,02/24/2024,neutral,16580,123,VTSU Castleton,9,True,14,1,13,win,4526936,652,2822119,2024,3
1,4,1,0,0,4,1,3,1,1,0,0,2,0,0,0,0,0,0,02/25/2024,neutral,16580,1130,Huntingdon,9,True,8,0,8,win,4527208,652,2822119,2024,3
0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/02/2024,away,16580,28593,Birmingham-So.,9,True,6,9,-3,loss,4528333,652,2822119,2024,3
0,3,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,03/02/2024,away,16580,28593,Birmingham-So.,9,True,1,5,-4,loss,4543821,652,2822119,2024,3
2,4,2,0,1,4,0,3,0,0,0,1,1,0,0,0,0,0,0,03/03/2024,away,16580,28593,Birmingham-So.,9,True,9,3,6,win,4528710,652,2822119,2024,3
1,5,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2024,home,16580,166,Cornell College,9,True,3,6,-3,loss,4529145,652,2822119,2024,3
0,3,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,03/09/2024,home,16580,1124,Hendrix,9,True,9,14,-5,loss,4529592,652,2822119,2024,3
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,home,16580,1124,Hendrix,9,True,0,12,-12,loss,4543187,652,2822119,2024,3
0,3,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,03/10/2024,home,16580,1124,Hendrix,9,True,1,6,-5,loss,4529926,652,2822119,2024,3
2,5,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,03/12/2024,neutral,16580,800,Wis.-Platteville,9,True,13,6,7,win,4530422,652,2822119,2024,3
1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,03/13/2024,neutral,16580,137,UChicago,9,True,6,4,2,win,4530623,652,2822119,2024,3
2,4,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,03/14/2024,neutral,16580,800,Wis.-Platteville,9,True,5,2,3,win,4530730,652,2822119,2024,3
3,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,03/14/2024,neutral,16580,120,Carroll (WI),9,True,11,10,1,win,5253583,652,2822119,2024,3
0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,03/15/2024,neutral,16580,805,Wis.-Whitewater,9,True,1,6,-5,loss,4530925,652,2822119,2024,3
0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,03/17/2024,away,16580,22989,Lyon,9,True,1,5,-4,loss,4531641,652,2822119,2024,3
