R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,02/09/2023,away,16340,30198,Cal St. San Marcos,9,True,6,9,-3,loss,2389914,205,2658311,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/10/2023,away,16340,30198,Cal St. San Marcos,9,True,3,10,-7,loss,2389957,205,2658311,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/11/2023,away,16340,30198,Cal St. San Marcos,9,True,5,1,4,win,2408921,205,2658311,2023,2
1,1,1,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,02/27/2023,away,16340,2720,CSU Pueblo,9,True,19,10,9,win,2391417,205,2658311,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/02/2023,away,16340,11416,Colorado Mesa,9,True,8,19,-11,loss,2392595,205,2658311,2023,2
0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,03/03/2023,away,16340,11416,Colorado Mesa,9,True,6,16,-10,loss,2392725,205,2658311,2023,2
3,5,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2023,away,16340,1274,Northwest Nazarene,9,True,7,4,3,win,2394388,205,2658311,2023,2
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/18/2023,home,16340,1343,Saint Martin's,9,True,9,8,1,win,2396309,205,2658311,2023,2
1,2,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,03/18/2023,home,16340,1343,Saint Martin's,8,True,12,13,-1,loss,2409361,205,2658311,2023,2
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2023,home,16340,1446,Western Ore.,9,True,17,7,10,win,2397380,205,2658311,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/31/2023,away,16340,1010,Central Wash.,9,True,7,9,-2,loss,2398844,205,2658311,2023,2
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/31/2023,away,16340,1010,Central Wash.,9,True,3,4,-1,loss,2410683,205,2658311,2023,2
0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,04/01/2023,away,16340,1010,Central Wash.,9,True,8,9,-1,loss,2399190,205,2658311,2023,2
1,3,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,04/01/2023,away,16340,1010,Central Wash.,9,True,4,9,-5,loss,2410303,205,2658311,2023,2
5,6,3,1,0,4,0,2,1,0,0,0,0,1,0,0,0,0,0,04/07/2023,home,16340,11403,Colo. Christian,9,True,30,6,24,win,2400534,205,2658311,2023,2
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,11403,Colo. Christian,9,True,2,6,-4,loss,2409938,205,2658311,2023,2
1,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,04/08/2023,home,16340,11403,Colo. Christian,9,True,7,6,1,win,2409963,205,2658311,2023,2
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/15/2023,home,16340,1274,Northwest Nazarene,9,True,2,5,-3,loss,2409744,205,2658311,2023,2
